map_name,size,ratio,algorithm,effective_repeats,success_rate,runtime_ms_mean,runtime_ms_std,path_length_mean,turn_count_mean,expanded_nodes_mean
Berlin_0_1024.map,1024,0.24206924438476562,dijkstra,30,1,0.5092099978355691,0.469292484930749,6.064129385141706,0.7666666666666667,135.76666666666668
Berlin_0_1024.map,1024,0.24206924438476562,astar,30,1,0.04763333029889812,0.04043663335203254,6.064129385141706,0.9333333333333333,8.066666666666666
Berlin_0_1024.map,1024,0.24206924438476562,weighted_astar,30,1,0.029803331320484478,0.016084226842850092,6.064129385141706,0.6,6.166666666666667
Berlin_0_1024.map,1024,0.24206924438476562,improved_astar,30,1,0.03943000241027524,0.015673355898984723,5.829731760782374,0,6.166666666666667
Berlin_0_1024.map,1024,0.24206924438476562,ablation_no_adaptive,30,1,0.03576333401724696,0.030060045108835462,5.829731760782374,0,6.166666666666667
Berlin_0_1024.map,1024,0.24206924438476562,ablation_no_smoothing,30,1,0.04891333228442818,0.049184107758873816,6.064129385141706,0.6,6.166666666666667
Berlin_0_256.map,256,0.2653350830078125,dijkstra,30,1,0.3903766705965002,0.37065580595806125,6.206531983096444,0.9333333333333333,113.36666666666666
Berlin_0_256.map,256,0.2653350830078125,astar,30,1,0.03670333632423232,0.024951420829149723,6.206531983096444,1.3333333333333333,7.933333333333334
Berlin_0_256.map,256,0.2653350830078125,weighted_astar,30,1,0.028253334069934983,0.013617750704748416,6.206531983096444,0.7333333333333333,6.433333333333334
Berlin_0_256.map,256,0.2653350830078125,improved_astar,30,1,0.03179333386166642,0.015423421766828442,5.89576920504348,0.03333333333333333,6.433333333333334
Berlin_0_256.map,256,0.2653350830078125,ablation_no_adaptive,30,1,0.03043333417735994,0.015553762824373029,5.89576920504348,0.03333333333333333,6.433333333333334
Berlin_0_256.map,256,0.2653350830078125,ablation_no_smoothing,30,1,0.031730003926592566,0.015429651291210896,6.206531983096444,0.7333333333333333,6.433333333333334
Berlin_0_512.map,512,0.24977493286132812,dijkstra,30,1,0.4337033344199881,0.36815365079207246,5.797462718475039,0.8,115.5
Berlin_0_512.map,512,0.24977493286132812,astar,30,1,0.0397899973904714,0.027143558655874037,5.797462718475039,0.8333333333333334,7.566666666666666
Berlin_0_512.map,512,0.24977493286132812,weighted_astar,30,1,0.02753999918544044,0.013186115477308717,5.79746271847504,0.7,5.9
Berlin_0_512.map,512,0.24977493286132812,improved_astar,30,1,0.03310333316524824,0.01985365807925452,5.53040481219267,0,5.9
Berlin_0_512.map,512,0.24977493286132812,ablation_no_adaptive,30,1,0.02881999729045977,0.013251726076590553,5.53040481219267,0,5.9
Berlin_0_512.map,512,0.24977493286132812,ablation_no_smoothing,30,1,0.03219666638566802,0.017766155079017243,5.79746271847504,0.7,5.9
Berlin_1_1024.map,1024,0.2377176284790039,dijkstra,30,1,0.5107866658363491,0.4753877400523628,6.043215485209388,0.9,142
Berlin_1_1024.map,1024,0.2377176284790039,astar,30,1,0.0396666640881449,0.029307478201669956,6.043215485209388,1.2,8.066666666666666
Berlin_1_1024.map,1024,0.2377176284790039,weighted_astar,30,1,0.03357000144508978,0.029402406351484958,6.043215485209389,0.6333333333333333,6.366666666666666
Berlin_1_1024.map,1024,0.2377176284790039,improved_astar,30,1,0.03980333470584204,0.024933903062597164,5.735857026598241,0,6.366666666666666
Berlin_1_1024.map,1024,0.2377176284790039,ablation_no_adaptive,30,1,0.03133666953848054,0.018683118851565844,5.735857026598241,0,6.366666666666666
Berlin_1_1024.map,1024,0.2377176284790039,ablation_no_smoothing,30,1,0.03968999856927743,0.021362188195350167,6.043215485209389,0.6333333333333333,6.366666666666666
Berlin_1_256.map,256,0.27459716796875,dijkstra,30,1,0.3817400012242918,0.3619982396566204,5.91462000600042,0.9333333333333333,106.43333333333334
Berlin_1_256.map,256,0.27459716796875,astar,30,1,0.03430000118290385,0.021236589222741326,5.91462000600042,1.0333333333333334,6.933333333333334
Berlin_1_256.map,256,0.27459716796875,weighted_astar,30,1,0.03800666502987345,0.04606533326481009,5.91462000600042,0.8666666666666667,6.1
Berlin_1_256.map,256,0.27459716796875,improved_astar,30,1,0.028946665891756613,0.014571085150477546,5.595439567924114,0,6.1
Berlin_1_256.map,256,0.27459716796875,ablation_no_adaptive,30,1,0.028729998545410734,0.014332019232492355,5.595439567924114,0,6.1
Berlin_1_256.map,256,0.27459716796875,ablation_no_smoothing,30,1,0.029300002885671955,0.01479398514226451,5.91462000600042,0.8666666666666667,6.1
