map_name,map_type,size,obstacle_ratio,alpha,run_id,algorithm,success,runtime_ms,path_length,turn_count,expanded_nodes
battleground.map,wc3,512,0.6480255126953125,1.0,0,dijkstra,1,0.1038999980664812,2.414213562373095,1,19
battleground.map,wc3,512,0.6480255126953125,1.0,0,astar,1,0.021500000002561137,2.414213562373095,1,4
battleground.map,wc3,512,0.6480255126953125,1.0,0,weighted_astar,1,0.01590000101714395,2.414213562373095,1,3
battleground.map,wc3,512,0.6480255126953125,1.0,0,improved_astar,1,0.10430000111227855,2.23606797749979,0,4
battleground.map,wc3,512,0.6480255126953125,1.0,0,ablation_no_adaptive,1,0.021500000002561137,2.23606797749979,0,4
battleground.map,wc3,512,0.6480255126953125,1.0,0,ablation_no_smoothing,1,0.019499999325489625,2.414213562373095,1,4
battleground.map,wc3,512,0.6480255126953125,1.0,1,dijkstra,1,0.041299997974419966,2.0,0,10
battleground.map,wc3,512,0.6480255126953125,1.0,1,astar,1,0.013999997463542968,2.0,0,3
battleground.map,wc3,512,0.6480255126953125,1.0,1,weighted_astar,1,0.013199998647905886,2.0,0,3
battleground.map,wc3,512,0.6480255126953125,1.0,1,improved_astar,1,0.03719999949680641,2.0,0,2
battleground.map,wc3,512,0.6480255126953125,1.0,1,ablation_no_adaptive,1,0.014400000509340316,2.0,0,3
battleground.map,wc3,512,0.6480255126953125,1.0,1,ablation_no_smoothing,1,0.013200002285884693,2.0,0,3
battleground.map,wc3,512,0.6480255126953125,1.0,2,dijkstra,1,0.14980000196374021,3.414213562373095,1,37
battleground.map,wc3,512,0.6480255126953125,1.0,2,astar,1,0.028700000257231295,3.414213562373095,1,6
battleground.map,wc3,512,0.6480255126953125,1.0,2,weighted_astar,1,0.02040000254055485,3.414213562373095,1,4
battleground.map,wc3,512,0.6480255126953125,1.0,2,improved_astar,1,0.14930000179447234,3.1622776601683795,0,6
battleground.map,wc3,512,0.6480255126953125,1.0,2,ablation_no_adaptive,1,0.029599999834317714,3.1622776601683795,0,6
battleground.map,wc3,512,0.6480255126953125,1.0,2,ablation_no_smoothing,1,0.028300000849412754,3.414213562373095,1,6
battleground.map,wc3,512,0.6480255126953125,1.0,3,dijkstra,1,0.09080000018002465,2.8284271247461903,0,23
battleground.map,wc3,512,0.6480255126953125,1.0,3,astar,1,0.014299999747890979,2.8284271247461903,0,3
battleground.map,wc3,512,0.6480255126953125,1.0,3,weighted_astar,1,0.03909999941242859,2.8284271247461903,0,3
battleground.map,wc3,512,0.6480255126953125,1.0,3,improved_astar,1,0.04020000051241368,2.8284271247461903,0,2
battleground.map,wc3,512,0.6480255126953125,1.0,3,ablation_no_adaptive,1,0.01720000000204891,2.8284271247461903,0,3
battleground.map,wc3,512,0.6480255126953125,1.0,3,ablation_no_smoothing,1,0.014299999747890979,2.8284271247461903,0,3
battleground.map,wc3,512,0.6480255126953125,1.0,4,dijkstra,1,0.14569999984814785,3.414213562373095,1,37
battleground.map,wc3,512,0.6480255126953125,1.0,4,astar,1,0.028600003133760765,3.414213562373095,1,6
battleground.map,wc3,512,0.6480255126953125,1.0,4,weighted_astar,1,0.019499999325489625,3.414213562373095,1,4
battleground.map,wc3,512,0.6480255126953125,1.0,4,improved_astar,1,0.15180000264081173,3.1622776601683795,0,6
battleground.map,wc3,512,0.6480255126953125,1.0,4,ablation_no_adaptive,1,0.030000002880115062,3.1622776601683795,0,6
battleground.map,wc3,512,0.6480255126953125,1.0,4,ablation_no_smoothing,1,0.0289999989036005,3.414213562373095,1,6
battleground.map,wc3,512,0.6480255126953125,1.0,5,dijkstra,1,0.025299999833805487,1.4142135623730951,0,6
battleground.map,wc3,512,0.6480255126953125,1.0,5,astar,1,0.007700000423938036,1.4142135623730951,0,2
battleground.map,wc3,512,0.6480255126953125,1.0,5,weighted_astar,1,0.007499998901039362,1.4142135623730951,0,2
battleground.map,wc3,512,0.6480255126953125,1.0,5,improved_astar,1,0.03650000144261867,1.4142135623730951,0,2
battleground.map,wc3,512,0.6480255126953125,1.0,5,ablation_no_adaptive,1,0.008400002116104588,1.4142135623730951,0,2
battleground.map,wc3,512,0.6480255126953125,1.0,5,ablation_no_smoothing,1,0.007500002539018169,1.4142135623730951,0,2
battleground.map,wc3,512,0.6480255126953125,1.0,6,dijkstra,1,0.0793999970483128,2.8284271247461903,0,20
battleground.map,wc3,512,0.6480255126953125,1.0,6,astar,1,0.015500001609325409,2.8284271247461903,0,3
battleground.map,wc3,512,0.6480255126953125,1.0,6,weighted_astar,1,0.014100001862971112,2.8284271247461903,0,3
battleground.map,wc3,512,0.6480255126953125,1.0,6,improved_astar,1,0.05690000034519471,2.8284271247461903,0,3
battleground.map,wc3,512,0.6480255126953125,1.0,6,ablation_no_adaptive,1,0.015300000086426735,2.8284271247461903,0,3
battleground.map,wc3,512,0.6480255126953125,1.0,6,ablation_no_smoothing,1,0.014199998986441642,2.8284271247461903,0,3
battleground.map,wc3,512,0.6480255126953125,1.0,7,dijkstra,1,0.050099999498343095,2.0,0,12
battleground.map,wc3,512,0.6480255126953125,1.0,7,astar,1,0.014000001101521775,2.0,0,3
battleground.map,wc3,512,0.6480255126953125,1.0,7,weighted_astar,1,0.01330000304733403,2.0,0,3
battleground.map,wc3,512,0.6480255126953125,1.0,7,improved_astar,1,0.06579999899258837,2.0,0,3
battleground.map,wc3,512,0.6480255126953125,1.0,7,ablation_no_adaptive,1,0.014599998394260183,2.0,0,3
battleground.map,wc3,512,0.6480255126953125,1.0,7,ablation_no_smoothing,1,0.013600001693703234,2.0,0,3
battleground.map,wc3,512,0.6480255126953125,1.0,8,dijkstra,1,0.16590000086580403,3.82842712474619,1,42
battleground.map,wc3,512,0.6480255126953125,1.0,8,astar,1,0.020600000425474718,3.82842712474619,2,4
battleground.map,wc3,512,0.6480255126953125,1.0,8,weighted_astar,1,0.020299998141126707,3.8284271247461903,1,4
battleground.map,wc3,512,0.6480255126953125,1.0,8,improved_astar,1,0.08579999848734587,3.605551275463989,0,4
battleground.map,wc3,512,0.6480255126953125,1.0,8,ablation_no_adaptive,1,0.021500000002561137,3.605551275463989,0,4
battleground.map,wc3,512,0.6480255126953125,1.0,8,ablation_no_smoothing,1,0.019899998733308166,3.82842712474619,2,4
battleground.map,wc3,512,0.6480255126953125,1.0,9,dijkstra,1,0.3690000012284145,5.414213562373095,1,78
battleground.map,wc3,512,0.6480255126953125,1.0,9,astar,1,0.05820000296807848,5.414213562373095,1,10
battleground.map,wc3,512,0.6480255126953125,1.0,9,weighted_astar,1,0.03529999958118424,5.414213562373095,1,6
battleground.map,wc3,512,0.6480255126953125,1.0,9,improved_astar,1,0.3056999994441867,5.0990195135927845,0,10
battleground.map,wc3,512,0.6480255126953125,1.0,9,ablation_no_adaptive,1,0.05509999755304307,5.0990195135927845,0,10
battleground.map,wc3,512,0.6480255126953125,1.0,9,ablation_no_smoothing,1,0.05189999865251593,5.414213562373095,1,10
