map_name,size,ratio,algorithm,effective_repeats,success_rate,runtime_ms_mean,runtime_ms_std,path_length_mean,turn_count_mean,expanded_nodes_mean
arena.map,49,0.1445231153685964,dijkstra,30,1,0.5000966668982679,0.468654662576221,5.960779216362095,1.0333333333333334,105.93333333333334
arena.map,49,0.1445231153685964,astar,30,1,0.0480999966384843,0.02668923980579535,5.960779216362095,1.1666666666666667,6.933333333333334
arena.map,49,0.1445231153685964,weighted_astar,30,1,0.03875333641190082,0.018844004154080836,5.960779216362095,0.8666666666666667,5.966666666666667
arena.map,49,0.1445231153685964,jps_like,30,1,0.09329333261121064,0.06269283212478227,5.960779216362095,1.4,5.466666666666667
arena.map,49,0.1445231153685964,improved_astar,30,1,0.05914000212214887,0.02308501402022301,5.619490684352613,0.03333333333333333,3.3666666666666667
arena.map,49,0.1445231153685964,ablation_no_adaptive,30,1,0.056096665017927684,0.022370210587807738,5.619490684352613,0.03333333333333333,3.3666666666666667
arena.map,49,0.1445231153685964,ablation_no_jump,30,1,0.04131000217360755,0.018764458967121016,5.659387215784249,0.06666666666666667,5.966666666666667
arena.map,49,0.1445231153685964,ablation_no_smoothing,30,1,0.05904000427108258,0.02255361909362193,5.960779216362095,1.1666666666666667,3.3666666666666667
arena2.map,281,0.5860477787805003,dijkstra,30,1,0.6070133318038037,0.5383501912497928,6.391743622633245,0.9,126.36666666666666
arena2.map,281,0.5860477787805003,astar,30,1,0.0571366671162347,0.03687150016857581,6.391743622633245,1.3666666666666667,8.666666666666666
arena2.map,281,0.5860477787805003,weighted_astar,30,1,0.04308333542818824,0.02299348793789433,6.391743622633246,0.9,6.7
arena2.map,281,0.5860477787805003,jps_like,30,1,0.12658999573128918,0.08720496111868235,6.391743622633245,1.8333333333333333,7.433333333333334
arena2.map,281,0.5860477787805003,improved_astar,30,1,0.3233699962341537,0.27212696737461584,6.132069114028912,0.1,19.3
arena2.map,281,0.5860477787805003,ablation_no_adaptive,30,1,0.13894333290712288,0.3701159674058948,6.133454831958846,0.1,4.033333333333333
arena2.map,281,0.5860477787805003,ablation_no_jump,30,1,0.11090333379494648,0.08446577115913012,6.133454831958846,0.1,19.3
arena2.map,281,0.5860477787805003,ablation_no_smoothing,30,1,0.33770333393476903,0.250307809603299,6.391743622633245,1.4,19.3
brc000d.map,261,0.5682126511322808,dijkstra,30,1,0.5596966647620624,0.5017350996215448,6.222708028904396,0.9333333333333333,121.76666666666667
brc000d.map,261,0.5682126511322808,astar,30,1,0.04913666537807634,0.026734019814391243,6.222708028904396,1.2333333333333334,7.3
brc000d.map,261,0.5682126511322808,weighted_astar,30,1,0.042329999268986285,0.02444802739808603,6.222708028904396,0.9333333333333333,6.533333333333333
brc000d.map,261,0.5682126511322808,jps_like,30,1,0.09668999797819804,0.07170619797090744,6.222708028904396,1.4333333333333333,5.333333333333333
brc000d.map,261,0.5682126511322808,improved_astar,30,1,0.3322700038552284,0.27094326022551674,5.8911547412265195,0.06666666666666667,19.933333333333334
brc000d.map,261,0.5682126511322808,ablation_no_adaptive,30,1,0.0604833330726251,0.030687262896610605,5.894053779488689,0.06666666666666667,3.433333333333333
brc000d.map,261,0.5682126511322808,ablation_no_jump,30,1,0.12144333353110899,0.1095990551459037,5.894053779488689,0.06666666666666667,19.933333333333334
brc000d.map,261,0.5682126511322808,ablation_no_smoothing,30,1,0.3067733341595158,0.23665405566792794,6.222708028904396,1.4,19.933333333333334
brc100d.map,512,0.8768459413109756,dijkstra,30,1,0.5385733345368257,0.4773858614506778,6.138884074712348,0.8666666666666667,114.36666666666666
brc100d.map,512,0.8768459413109756,astar,30,1,0.05245000162782768,0.032680653798336574,6.138884074712348,1,7.8
brc100d.map,512,0.8768459413109756,weighted_astar,30,1,0.040253334251853325,0.020508009947726894,6.138884074712349,0.7,6.2
brc100d.map,512,0.8768459413109756,jps_like,30,1,0.09692333599862953,0.06965866767595319,6.138884074712348,1.1,5.766666666666667
brc100d.map,512,0.8768459413109756,improved_astar,30,1,0.3369900000204022,0.2877461441556838,5.819984521346584,0,19.566666666666666
brc100d.map,512,0.8768459413109756,ablation_no_adaptive,30,1,0.06377999864829083,0.035043300729822924,5.819984521346584,0,3.3
brc100d.map,512,0.8768459413109756,ablation_no_jump,30,1,0.12201000257239987,0.11044578423129663,5.819984521346584,0,19.566666666666666
brc100d.map,512,0.8768459413109756,ablation_no_smoothing,30,1,0.31996333370140445,0.28790516763609475,6.138884074712348,1.1,19.566666666666666
brc101d.map,639,0.8782195487741262,dijkstra,30,1,0.5360366650468981,0.4768648416002979,6.052691193458118,1.0666666666666667,110.5
brc101d.map,639,0.8782195487741262,astar,30,1,0.06277333401764433,0.047038007844224905,6.052691193458118,1.3666666666666667,8.8
brc101d.map,639,0.8782195487741262,weighted_astar,30,1,0.041279999034789704,0.020726653804594142,6.052691193458119,0.7666666666666667,6.1
brc101d.map,639,0.8782195487741262,jps_like,30,1,0.1325599985041966,0.10988143559657934,6.052691193458118,1.6,7.5
brc101d.map,639,0.8782195487741262,improved_astar,30,1,0.3327033346674095,0.2658404300790216,5.718481607708424,0,19.2
brc101d.map,639,0.8782195487741262,ablation_no_adaptive,30,1,0.06492999576342602,0.02548390446722753,5.718481607708424,0,3.466666666666667
brc101d.map,639,0.8782195487741262,ablation_no_jump,30,1,0.11223333519107352,0.08637138647961957,5.718481607708424,0,19.2
brc101d.map,639,0.8782195487741262,ablation_no_smoothing,30,1,0.33100333142404753,0.26198646158582467,6.052691193458118,1.3666666666666667,19.2
