map_name,size,ratio,algorithm,effective_repeats,success_rate,runtime_ms_mean,runtime_ms_std,path_length_mean,turn_count_mean,expanded_nodes_mean
Berlin_0_1024.map,1024,0.24206924438476562,dijkstra,30,1,0.6646500017571574,0.594119841807831,6.064129385141706,0.7666666666666667,135.76666666666668
Berlin_0_1024.map,1024,0.24206924438476562,astar,30,1,0.0551233320341756,0.03836910989125618,6.064129385141706,0.9333333333333333,8.066666666666666
Berlin_0_1024.map,1024,0.24206924438476562,weighted_astar,30,1,0.04089000188590338,0.02138192756443416,6.064129385141706,0.6,6.166666666666667
Berlin_0_1024.map,1024,0.24206924438476562,jps_like,30,1,0.11659333637605111,0.08858041316358638,6.0641293851417055,1.4,6
Berlin_0_1024.map,1024,0.24206924438476562,improved_astar,30,1,0.07965000210485111,0.031632397953432485,5.829731760782374,0,3.466666666666667
Berlin_0_1024.map,1024,0.24206924438476562,ablation_no_adaptive,30,1,0.06744666510106374,0.03250747978566807,5.829731760782374,0,3.466666666666667
Berlin_0_1024.map,1024,0.24206924438476562,ablation_no_jump,30,1,0.05646000014773259,0.023684204835493803,5.829731760782374,0,6.166666666666667
Berlin_0_1024.map,1024,0.24206924438476562,ablation_no_smoothing,30,1,0.08124000257036339,0.037395690086713756,6.0641293851417055,1.1333333333333333,3.466666666666667
Berlin_0_256.map,256,0.2653350830078125,dijkstra,30,1,0.5105133323619763,0.4787105570127164,6.206531983096444,0.9333333333333333,113.36666666666666
Berlin_0_256.map,256,0.2653350830078125,astar,30,1,0.05374332540668547,0.038489602355065065,6.206531983096444,1.3333333333333333,7.933333333333334
Berlin_0_256.map,256,0.2653350830078125,weighted_astar,30,1,0.040660001104697585,0.019426487416967363,6.206531983096444,0.7333333333333333,6.433333333333334
Berlin_0_256.map,256,0.2653350830078125,jps_like,30,1,0.10281999905904134,0.07442261363804198,6.206531983096443,1.4,5.9
Berlin_0_256.map,256,0.2653350830078125,improved_astar,30,1,0.05931999767199159,0.026957578983650043,5.895654580977301,0,3.466666666666667
Berlin_0_256.map,256,0.2653350830078125,ablation_no_adaptive,30,1,0.057586669572629035,0.0257027673084123,5.895654580977301,0,3.466666666666667
Berlin_0_256.map,256,0.2653350830078125,ablation_no_jump,30,1,0.044190003730667136,0.0198972255272569,5.89576920504348,0.03333333333333333,6.433333333333334
Berlin_0_256.map,256,0.2653350830078125,ablation_no_smoothing,30,1,0.059303336699182786,0.025757368052875384,6.206531983096444,1.1666666666666667,3.466666666666667
Berlin_0_512.map,512,0.24977493286132812,dijkstra,30,1,0.554570002714172,0.5207177674279876,5.797462718475039,0.8,115.5
Berlin_0_512.map,512,0.24977493286132812,astar,30,1,0.05206000156855831,0.03409369937584531,5.797462718475039,0.8333333333333334,7.566666666666666
Berlin_0_512.map,512,0.24977493286132812,weighted_astar,30,1,0.03855000056015948,0.018899537364487896,5.79746271847504,0.7,5.9
Berlin_0_512.map,512,0.24977493286132812,jps_like,30,1,0.10440000041853637,0.059785684483702695,5.797462718475039,1.1333333333333333,5.633333333333334
Berlin_0_512.map,512,0.24977493286132812,improved_astar,30,1,0.06633999776871254,0.04610729484628361,5.53040481219267,0,3.2666666666666666
Berlin_0_512.map,512,0.24977493286132812,ablation_no_adaptive,30,1,0.05752667008588711,0.02364873302874003,5.53040481219267,0,3.2666666666666666
Berlin_0_512.map,512,0.24977493286132812,ablation_no_jump,30,1,0.04312667006161064,0.01934377876230249,5.53040481219267,0,5.9
Berlin_0_512.map,512,0.24977493286132812,ablation_no_smoothing,30,1,0.062370001493642725,0.022150230237332928,5.797462718475039,1,3.2666666666666666
Berlin_1_1024.map,1024,0.2377176284790039,dijkstra,30,1,0.6975300037690128,0.6611922672037346,6.043215485209388,0.9,142
Berlin_1_1024.map,1024,0.2377176284790039,astar,30,1,0.05474000257284691,0.03972939429344189,6.043215485209388,1.2,8.066666666666666
Berlin_1_1024.map,1024,0.2377176284790039,weighted_astar,30,1,0.04538667077819506,0.03288634823921794,6.043215485209389,0.6333333333333333,6.366666666666666
Berlin_1_1024.map,1024,0.2377176284790039,jps_like,30,1,0.12126333216050018,0.09511822078504015,6.043215485209388,1.3666666666666667,6.766666666666667
Berlin_1_1024.map,1024,0.2377176284790039,improved_astar,30,1,0.07611666612016658,0.0324496315969673,5.735857026598241,0,3.5
Berlin_1_1024.map,1024,0.2377176284790039,ablation_no_adaptive,30,1,0.06752333332163592,0.0365916265303311,5.735857026598241,0,3.5
Berlin_1_1024.map,1024,0.2377176284790039,ablation_no_jump,30,1,0.06436666590161622,0.07218315329638937,5.735857026598241,0,6.366666666666666
Berlin_1_1024.map,1024,0.2377176284790039,ablation_no_smoothing,30,1,0.07882999780122191,0.03768036775419774,6.043215485209388,1.1,3.5
Berlin_1_256.map,256,0.27459716796875,dijkstra,30,1,0.47213333600666374,0.37945213300513203,5.91462000600042,0.9333333333333333,106.43333333333334
Berlin_1_256.map,256,0.27459716796875,astar,30,1,0.046273332554847,0.02548731788758881,5.91462000600042,1.0333333333333334,6.933333333333334
Berlin_1_256.map,256,0.27459716796875,weighted_astar,30,1,0.041826667923790715,0.021759687014923496,5.91462000600042,0.8666666666666667,6.1
Berlin_1_256.map,256,0.27459716796875,jps_like,30,1,0.09130666536899905,0.05517475342586622,5.91462000600042,1.3666666666666667,5.033333333333333
Berlin_1_256.map,256,0.27459716796875,improved_astar,30,1,0.06487666784475248,0.02335632217578124,5.595439567924114,0,3.533333333333333
Berlin_1_256.map,256,0.27459716796875,ablation_no_adaptive,30,1,0.06100666845062127,0.02095167198315202,5.595439567924114,0,3.533333333333333
Berlin_1_256.map,256,0.27459716796875,ablation_no_jump,30,1,0.050873333627047636,0.04240507104120072,5.595439567924114,0,6.1
Berlin_1_256.map,256,0.27459716796875,ablation_no_smoothing,30,1,0.06478333380073309,0.023663642467748783,5.91462000600042,1.2333333333333334,3.533333333333333
