size,ratio,metric,baseline,n_pairs,improved_mean,baseline_mean,mean_diff_imp_minus_base,improvement_percent,p_value_perm_two_sided,significant_p_lt_0_05,q_value_bh_fdr,significant_q_lt_0_05
40,0.7,path_length,astar,90,7.91044629832712,9.213470409820212,-1.3030241114930927,14.142598321087126,0.251749650069986,0,0.3501928185791413,0
40,0.7,turn_count,astar,90,2.477777777777778,4.111111111111111,-1.6333333333333329,39.729729729729726,0.004599080183963208,1,0.009198160367926415,1
40,0.7,runtime_ms,weighted_astar,90,0.07699444395257156,0.038399999741361324,0.038594444211210235,-100.50636581030878,0.0001999600079984003,1,0.000639872025594881,1
40,0.7,path_length,weighted_astar,90,7.91044629832712,9.213470409820212,-1.3030241114930927,14.142598321087126,0.2549490101979604,0,0.3501928185791413,0
40,0.7,turn_count,weighted_astar,90,2.477777777777778,4.144444444444445,-1.666666666666667,40.21447721179625,0.003599280143971206,1,0.008035602181889203,1
40,0.7,runtime_ms,jps_like,90,0.07699444395257156,0.06353333463064494,0.013461109321926623,-21.187474890439223,0.2479504099180164,0,0.3501928185791413,0
40,0.7,path_length,jps_like,90,7.91044629832712,9.213470409820212,-1.3030241114930927,14.142598321087126,0.2551489702059588,0,0.3501928185791413,0
40,0.7,turn_count,jps_like,90,2.477777777777778,4.188888888888889,-1.7111111111111112,40.84880636604775,0.003199360127974405,1,0.007678464307138572,1
40,0.7,runtime_ms,dijkstra,90,0.07699444395257156,0.07631888939714469,0.000675554555426866,-0.8851734619871715,0.9540091981603679,0,0.9550089982003599,0
40,0.7,path_length,dijkstra,90,7.91044629832712,9.213470409820212,-1.3030241114930927,14.142598321087126,0.261747650469906,0,0.35391231612832363,0
40,0.7,turn_count,dijkstra,90,2.477777777777778,4.177777777777778,-1.7000000000000002,40.691489361702125,0.003999200159968006,1,0.008346156855585405,1
80,0.3,runtime_ms,astar,90,0.4115011112945568,0.7896699997622313,-0.3781688884676745,47.88948403529838,0.0001999600079984003,1,0.000639872025594881,1
80,0.3,path_length,astar,90,39.6248898386111,42.002769730530844,-2.377879891919747,5.661245453990433,0.4507098580283943,0,0.4754741359420423,0
