map_name,map_type,size,obstacle_ratio,alpha,run_id,algorithm,success,runtime_ms,path_length,turn_count,expanded_nodes
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,21,astar,1,0.059300000430084765,9.414213562373096,1,10
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,21,weighted_astar,1,0.053599997045239434,9.414213562373096,1,10
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,21,improved_astar,1,0.12710000009974465,9.055385138137417,0,5
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,21,ablation_no_adaptive,1,0.05339999916031957,9.055385138137417,0,10
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,21,ablation_no_smoothing,1,0.05190000229049474,9.414213562373096,1,10
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,22,dijkstra,1,0.7086999976309016,8.0,0,179
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,22,astar,1,0.050499998906161636,8.0,0,9
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,22,weighted_astar,1,0.04519999856711365,8.0,0,9
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,22,improved_astar,1,0.09470000077271834,8.0,0,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,22,ablation_no_adaptive,1,0.0473000000056345,8.0,0,9
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,22,ablation_no_smoothing,1,0.045000000682193786,8.0,0,9
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,23,dijkstra,1,0.8674999990034848,8.242640687119284,2,173
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,23,astar,1,0.05240000245976262,8.242640687119284,3,8
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,23,weighted_astar,1,0.05199999941396527,8.242640687119286,1,8
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,23,improved_astar,1,0.09330000102636404,7.615773105863909,0,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,23,ablation_no_adaptive,1,0.04740000076708384,7.615773105863909,0,8
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,23,ablation_no_smoothing,1,0.045900000259280205,8.242640687119286,1,8
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,24,dijkstra,1,0.5263999992166646,9.82842712474619,2,146
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,24,astar,1,0.05889999738428742,9.82842712474619,2,10
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,24,weighted_astar,1,0.052699997468153015,9.82842712474619,1,10
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,24,improved_astar,1,0.10990000009769574,9.219544457292887,0,5
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,24,ablation_no_adaptive,1,0.054699998145224527,9.219544457292887,0,10
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,24,ablation_no_smoothing,1,0.0532000012753997,9.82842712474619,1,10
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,25,dijkstra,1,1.4822000011918135,11.899494936611667,1,341
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,25,astar,1,0.06270000085351057,11.899494936611667,2,10
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,25,weighted_astar,1,0.058400000852998346,11.899494936611667,1,10
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,25,improved_astar,1,0.125299997307593,11.40175425099138,0,5
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,25,ablation_no_adaptive,1,0.05750000127591193,11.40175425099138,0,10
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,25,ablation_no_smoothing,1,0.06310000026132911,11.899494936611667,1,10
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,26,dijkstra,1,1.6618000008747913,11.414213562373096,1,370
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,26,astar,1,0.12440000136848539,11.414213562373096,1,22
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,26,weighted_astar,1,0.06779999966965988,11.414213562373096,1,12
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,26,improved_astar,1,0.16260000120382756,11.045361017187261,0,6
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,26,ablation_no_adaptive,1,0.11359999916749075,11.045361017187261,0,22
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,26,ablation_no_smoothing,1,0.06399999983841553,11.414213562373096,1,12
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,27,dijkstra,1,1.1432999999669846,11.071067811865476,3,286
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,27,astar,1,0.1494999996793922,11.071067811865476,1,30
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,27,weighted_astar,1,0.05600000076810829,11.071067811865476,1,10
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,27,improved_astar,1,0.1274999995075632,10.295630140987,0,5
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,27,ablation_no_adaptive,1,0.14369999917107634,10.295630140987,0,30
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,27,ablation_no_smoothing,1,0.05669999882229604,11.071067811865476,1,10
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,28,dijkstra,1,0.3251999987696763,9.242640687119284,2,93
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,28,astar,1,0.22840000019641593,9.242640687119284,2,9
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,28,weighted_astar,1,0.04949999856762588,9.242640687119284,2,9
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,28,improved_astar,1,0.07790000017848797,8.54400374531753,0,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,28,ablation_no_adaptive,1,0.04610000178217888,8.595241580617241,1,9
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,28,ablation_no_smoothing,1,0.04400000034365803,9.242640687119284,2,9
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,29,dijkstra,1,1.6679000000294764,11.242640687119284,2,354
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,29,astar,1,0.06619999840040691,11.242640687119284,3,11
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,29,weighted_astar,1,0.05970000347588211,11.242640687119286,1,11
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,29,improved_astar,1,0.13190000026952475,10.44030650891055,0,5
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,29,ablation_no_adaptive,1,0.061400001868605614,10.44030650891055,0,11
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,29,ablation_no_smoothing,1,0.05779999992228113,11.242640687119286,1,11
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,0,dijkstra,1,0.014400000509340316,1.0,0,3
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,0,astar,1,0.008700000762473792,1.0,0,2
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,0,weighted_astar,1,0.00799999907030724,1.0,0,2
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,0,improved_astar,1,0.037000001611886546,1.0,0,2
Berlin_0_512.map,street,512,0.24977493286132812,1.3871950351596953,0,ablation_no_adaptive,1,0.008400002116104588,1.0,0,2
