algorithm,success,path_length,turn_count,runtime_ms,expanded_nodes,map_name,size,ratio,run_id,attempt_id,scenario_file,scenario_bucket,scenario_optlen
ablation_no_smoothing,1,3.414213562373095,1,0.08510000770911574,3,Berlin_0_1024.map,1024,0.24206924438476562,4,4,Berlin_0_1024.map.scen,0,3.41421356
dijkstra,1,3.82842712474619,1,0.28450001263991,38,Berlin_0_1024.map,1024,0.24206924438476562,5,5,Berlin_0_1024.map.scen,0,3.82842712
astar,1,3.82842712474619,2,0.029199989512562752,4,Berlin_0_1024.map,1024,0.24206924438476562,5,5,Berlin_0_1024.map.scen,0,3.82842712
weighted_astar,1,3.8284271247461903,1,0.026699999580159783,4,Berlin_0_1024.map,1024,0.24206924438476562,5,5,Berlin_0_1024.map.scen,0,3.82842712
jps_like,1,3.82842712474619,2,0.10450000991113484,4,Berlin_0_1024.map,1024,0.24206924438476562,5,5,Berlin_0_1024.map.scen,0,3.82842712
improved_astar,1,3.605551275463989,0,0.06880000000819564,3,Berlin_0_1024.map,1024,0.24206924438476562,5,5,Berlin_0_1024.map.scen,0,3.82842712
ablation_no_adaptive,1,3.605551275463989,0,0.05370000144466758,3,Berlin_0_1024.map,1024,0.24206924438476562,5,5,Berlin_0_1024.map.scen,0,3.82842712
ablation_no_jump,1,3.605551275463989,0,0.03730002208612859,4,Berlin_0_1024.map,1024,0.24206924438476562,5,5,Berlin_0_1024.map.scen,0,3.82842712
ablation_no_smoothing,1,3.8284271247461903,1,0.1010000123642385,3,Berlin_0_1024.map,1024,0.24206924438476562,5,5,Berlin_0_1024.map.scen,0,3.82842712
dijkstra,1,1.4142135623730951,0,0.051000009989365935,9,Berlin_0_1024.map,1024,0.24206924438476562,6,6,Berlin_0_1024.map.scen,0,1.41421356
astar,1,1.4142135623730951,0,0.012400007108226418,2,Berlin_0_1024.map,1024,0.24206924438476562,6,6,Berlin_0_1024.map.scen,0,1.41421356
weighted_astar,1,1.4142135623730951,0,0.00990001717582345,2,Berlin_0_1024.map,1024,0.24206924438476562,6,6,Berlin_0_1024.map.scen,0,1.41421356
jps_like,1,1.4142135623730951,0,0.02920001861639321,2,Berlin_0_1024.map,1024,0.24206924438476562,6,6,Berlin_0_1024.map.scen,0,1.41421356
improved_astar,1,1.4142135623730951,0,0.03850000211969018,2,Berlin_0_1024.map,1024,0.24206924438476562,6,6,Berlin_0_1024.map.scen,0,1.41421356
ablation_no_adaptive,1,1.4142135623730951,0,0.028300011763349175,2,Berlin_0_1024.map,1024,0.24206924438476562,6,6,Berlin_0_1024.map.scen,0,1.41421356
ablation_no_jump,1,1.4142135623730951,0,0.0185999961104244,2,Berlin_0_1024.map,1024,0.24206924438476562,6,6,Berlin_0_1024.map.scen,0,1.41421356
ablation_no_smoothing,1,1.4142135623730951,0,0.036699988413602114,2,Berlin_0_1024.map,1024,0.24206924438476562,6,6,Berlin_0_1024.map.scen,0,1.41421356
dijkstra,1,2.0,0,0.05870001041330397,11,Berlin_0_1024.map,1024,0.24206924438476562,7,7,Berlin_0_1024.map.scen,0,2.0
astar,1,2.0,0,0.019700004486367106,3,Berlin_0_1024.map,1024,0.24206924438476562,7,7,Berlin_0_1024.map.scen,0,2.0
weighted_astar,1,2.0,0,0.0171000137925148,3,Berlin_0_1024.map,1024,0.24206924438476562,7,7,Berlin_0_1024.map.scen,0,2.0
jps_like,1,2.0,0,0.02850001328624785,2,Berlin_0_1024.map,1024,0.24206924438476562,7,7,Berlin_0_1024.map.scen,0,2.0
improved_astar,1,2.0,0,0.03440000000409782,2,Berlin_0_1024.map,1024,0.24206924438476562,7,7,Berlin_0_1024.map.scen,0,2.0
ablation_no_adaptive,1,2.0,0,0.027300004148855805,2,Berlin_0_1024.map,1024,0.24206924438476562,7,7,Berlin_0_1024.map.scen,0,2.0
ablation_no_jump,1,2.0,0,0.036900019040331244,3,Berlin_0_1024.map,1024,0.24206924438476562,7,7,Berlin_0_1024.map.scen,0,2.0
