algorithm,success,path_length,turn_count,runtime_ms,expanded_nodes,map_name,size,ratio,run_id,attempt_id
weighted_astar,1,12.242640687119287,5,0.04019998596049845,12,random_generated,20,0.3,5,5
jps_like,1,12.82842712474619,6,0.12139999307692051,22,random_generated,20,0.3,5,5
improved_astar,1,11.67551073613426,3,0.09460002183914185,16,random_generated,20,0.3,5,5
dijkstra,1,17.65685424949238,5,0.684200000250712,203,random_generated,20,0.3,6,6
astar,1,17.65685424949238,3,0.11940000695176423,24,random_generated,20,0.3,6,6
weighted_astar,1,18.48528137423857,7,0.1170000177808106,25,random_generated,20,0.3,6,6
jps_like,1,18.82842712474619,7,0.7418000022880733,63,random_generated,20,0.3,6,6
improved_astar,1,17.608386999856233,3,0.1866999955382198,19,random_generated,20,0.3,6,6
dijkstra,1,4.414213562373095,2,0.1303000026382506,29,random_generated,20,0.3,7,7
astar,1,4.414213562373095,2,0.03139997716061771,5,random_generated,20,0.3,7,7
weighted_astar,1,4.414213562373095,1,0.022099993657320738,5,random_generated,20,0.3,7,7
jps_like,1,4.414213562373095,1,0.031100003980100155,4,random_generated,20,0.3,7,7
improved_astar,1,4.23606797749979,1,0.024200009647756815,3,random_generated,20,0.3,7,7
dijkstra,1,2.414213562373095,1,0.041799998143687844,11,random_generated,20,0.3,8,8
astar,1,2.414213562373095,1,0.01400001929141581,3,random_generated,20,0.3,8,8
weighted_astar,1,2.414213562373095,1,0.01200000406242907,3,random_generated,20,0.3,8,8
jps_like,1,3.0,2,0.028499984182417393,4,random_generated,20,0.3,8,8
improved_astar,1,2.23606797749979,0,0.028499984182417393,4,random_generated,20,0.3,8,8
dijkstra,1,6.242640687119285,4,0.22960000205785036,62,random_generated,20,0.3,9,9
astar,1,6.242640687119285,4,0.036900019040331244,7,random_generated,20,0.3,9,9
weighted_astar,1,6.242640687119285,3,0.025599991204217076,6,random_generated,20,0.3,9,9
jps_like,1,10.0,4,0.13569998554885387,17,random_generated,20,0.3,9,9
improved_astar,1,8.06449510224598,3,0.11780002387240529,10,random_generated,20,0.3,9,9
dijkstra,1,18.72792206135786,7,1.0199999960605055,205,random_generated,20,0.3,10,10
astar,1,18.72792206135786,7,0.20569999469444156,44,random_generated,20,0.3,10,10
weighted_astar,1,19.55634918610405,8,0.11179997818544507,24,random_generated,20,0.3,10,10
jps_like,1,19.31370849898476,9,0.29490000451914966,33,random_generated,20,0.3,10,10
improved_astar,1,17.91140324685091,1,0.22560000070370734,25,random_generated,20,0.3,10,10
dijkstra,1,10.65685424949238,5,0.3532000118866563,97,random_generated,20,0.3,11,11
astar,1,10.65685424949238,5,0.05460000829771161,13,random_generated,20,0.3,11,11
weighted_astar,1,10.65685424949238,5,0.04700000863522291,12,random_generated,20,0.3,11,11
jps_like,1,13.82842712474619,6,0.1576000067871064,21,random_generated,20,0.3,11,11
improved_astar,1,10.773387165490547,3,0.14699998428113759,19,random_generated,20,0.3,11,11
dijkstra,1,5.414213562373095,1,0.20410001161508262,57,random_generated,20,0.3,12,12
astar,1,5.414213562373095,1,0.027300004148855805,6,random_generated,20,0.3,12,12
weighted_astar,1,5.414213562373095,2,0.029000017093494534,7,random_generated,20,0.3,12,12
jps_like,1,6.0,3,0.05810000584460795,7,random_generated,20,0.3,12,12
improved_astar,1,5.23606797749979,1,0.058200006606057286,7,random_generated,20,0.3,12,12
dijkstra,1,3.414213562373095,2,0.08200001320801675,24,random_generated,20,0.3,13,13
astar,1,3.414213562373095,2,0.01780001912266016,4,random_generated,20,0.3,13,13
weighted_astar,1,3.414213562373095,2,0.01610000617802143,4,random_generated,20,0.3,13,13
jps_like,1,6.0,3,0.07330000516958535,11,random_generated,20,0.3,13,13
improved_astar,1,5.16227766016838,1,0.07479998748749495,10,random_generated,20,0.3,13,13
dijkstra,1,16.48528137423857,6,0.6839999987278134,226,random_generated,20,0.3,14,14
astar,1,16.48528137423857,6,0.15639999764971435,37,random_generated,20,0.3,14,14
weighted_astar,1,17.313708498984763,8,0.08289999095723033,20,random_generated,20,0.3,14,14
jps_like,0,nan,nan,0.005299982149153948,1,random_generated,20,0.3,14,14
improved_astar,0,nan,nan,0.0045000051613897085,1,random_generated,20,0.3,14,14
dijkstra,1,15.313708498984763,8,0.7737000123597682,258,random_generated,20,0.3,15,15
astar,1,15.313708498984763,9,0.1109000004362315,29,random_generated,20,0.3,15,15
weighted_astar,1,15.313708498984763,8,0.05549998604692519,13,random_generated,20,0.3,15,15
jps_like,1,20.82842712474619,10,0.367600005120039,55,random_generated,20,0.3,15,15
improved_astar,1,18.87240667908333,6,0.29700002050958574,46,random_generated,20,0.3,15,15
dijkstra,1,6.82842712474619,2,0.22299998090602458,75,random_generated,20,0.3,16,16
astar,1,6.82842712474619,2,0.03980001201853156,10,random_generated,20,0.3,16,16
weighted_astar,1,6.82842712474619,3,0.0315000070258975,8,random_generated,20,0.3,16,16
jps_like,1,7.414213562373095,4,0.07340000593103468,11,random_generated,20,0.3,16,16
improved_astar,1,6.324555320336759,0,0.05699999746866524,7,random_generated,20,0.3,16,16
dijkstra,1,11.485281374238571,4,0.6524999917019159,216,random_generated,20,0.3,17,17
astar,1,11.485281374238571,3,0.0853999808896333,21,random_generated,20,0.3,17,17
weighted_astar,1,11.485281374238571,3,0.04249997437000275,10,random_generated,20,0.3,17,17
jps_like,1,17.242640687119284,8,0.37009999505244195,45,random_generated,20,0.3,17,17
improved_astar,1,16.39047262922999,2,0.20000000949949026,25,random_generated,20,0.3,17,17
dijkstra,1,5.242640687119285,1,0.21379999816417694,63,random_generated,20,0.3,18,18
astar,1,5.242640687119285,1,0.024699984351173043,5,random_generated,20,0.3,18,18
weighted_astar,1,5.242640687119286,1,0.022199994418770075,5,random_generated,20,0.3,18,18
jps_like,1,5.82842712474619,3,0.07320000440813601,8,random_generated,20,0.3,18,18
improved_astar,1,5.0,0,0.05289999535307288,6,random_generated,20,0.3,18,18
dijkstra,1,15.313708498984763,3,0.7395999855361879,258,random_generated,20,0.3,19,19
astar,1,15.313708498984763,4,0.10699999984353781,26,random_generated,20,0.3,19,19
weighted_astar,1,15.313708498984763,4,0.06989997928030789,17,random_generated,20,0.3,19,19
jps_like,0,nan,nan,1.3869999966118485,237,random_generated,20,0.3,19,19
improved_astar,0,nan,nan,1.4964999863877892,237,random_generated,20,0.3,19,19
dijkstra,1,3.0,0,0.06670001312159002,14,random_generated,20,0.3,20,20
astar,1,3.0,0,0.017799990018829703,4,random_generated,20,0.3,20,20
weighted_astar,1,3.0,0,0.014999997802078724,4,random_generated,20,0.3,20,20
jps_like,1,3.0,0,0.01090002479031682,2,random_generated,20,0.3,20,20
improved_astar,1,3.0,0,0.010500021744519472,2,random_generated,20,0.3,20,20
dijkstra,1,6.242640687119285,3,0.19949997658841312,60,random_generated,20,0.3,21,21
astar,1,6.242640687119285,3,0.02680000034160912,6,random_generated,20,0.3,21,21
weighted_astar,1,6.242640687119285,2,0.024199980543926358,6,random_generated,20,0.3,21,21
jps_like,1,7.414213562373095,4,0.04099999205209315,7,random_generated,20,0.3,21,21
improved_astar,1,6.324555320336759,1,0.04300000728107989,7,random_generated,20,0.3,21,21
dijkstra,1,3.414213562373095,2,0.05729999975301325,18,random_generated,20,0.3,22,22
astar,1,3.414213562373095,2,0.020800012862309813,5,random_generated,20,0.3,22,22
weighted_astar,1,3.414213562373095,2,0.01850002445280552,5,random_generated,20,0.3,22,22
jps_like,1,4.0,1,0.04010001430287957,6,random_generated,20,0.3,22,22
improved_astar,1,4.0,1,0.038300000596791506,6,random_generated,20,0.3,22,22
dijkstra,1,19.55634918610405,6,0.6363000138662755,218,random_generated,20,0.3,23,23
astar,1,19.55634918610405,7,0.14099999680183828,36,random_generated,20,0.3,23,23
weighted_astar,1,19.55634918610405,5,0.076299998909235,18,random_generated,20,0.3,23,23
jps_like,1,23.071067811865476,12,0.4023000074084848,61,random_generated,20,0.3,23,23
improved_astar,1,20.38905042258274,6,0.2911000046879053,42,random_generated,20,0.3,23,23
dijkstra,1,6.242640687119285,1,0.19380002049729228,65,random_generated,20,0.3,24,24
astar,1,6.242640687119285,3,0.03510000533424318,8,random_generated,20,0.3,24,24
weighted_astar,1,6.242640687119285,2,0.025300018023699522,6,random_generated,20,0.3,24,24
jps_like,1,6.242640687119285,2,0.04149999585933983,5,random_generated,20,0.3,24,24
improved_astar,1,5.841619252963779,1,0.021700019715353847,3,random_generated,20,0.3,24,24
dijkstra,1,19.48528137423857,9,0.7519999926444143,269,random_generated,20,0.3,25,25
astar,1,19.48528137423857,11,0.24660001508891582,67,random_generated,20,0.3,25,25
weighted_astar,1,19.48528137423857,9,0.14300001203082502,39,random_generated,20,0.3,25,25
jps_like,1,23.48528137423857,13,0.5218000151216984,89,random_generated,20,0.3,25,25
improved_astar,1,21.332949251330085,4,0.4010999982710928,66,random_generated,20,0.3,25,25
dijkstra,1,5.82842712474619,2,0.18770000315271318,53,random_generated,20,0.3,26,26
astar,1,5.82842712474619,3,0.03999998443759978,9,random_generated,20,0.3,26,26
weighted_astar,1,5.82842712474619,1,0.025999994250014424,6,random_generated,20,0.3,26,26
jps_like,1,6.414213562373095,3,0.09339998359791934,11,random_generated,20,0.3,26,26
improved_astar,1,5.5373191879907555,1,0.04370001261122525,5,random_generated,20,0.3,26,26
dijkstra,1,15.071067811865477,4,0.5446000141091645,190,random_generated,20,0.3,27,27
astar,1,15.071067811865477,4,0.08510000770911574,21,random_generated,20,0.3,27,27
weighted_astar,1,15.899494936611667,7,0.0585000088904053,14,random_generated,20,0.3,27,27
jps_like,1,19.071067811865476,9,0.4017000028397888,64,random_generated,20,0.3,27,27
improved_astar,1,17.402242550800327,4,0.2997000119648874,49,random_generated,20,0.3,27,27
dijkstra,1,10.899494936611667,2,0.378400000045076,132,random_generated,20,0.3,28,28
astar,1,10.899494936611667,2,0.03950000973418355,9,random_generated,20,0.3,28,28
weighted_astar,1,10.899494936611667,2,0.035999983083456755,9,random_generated,20,0.3,28,28
jps_like,1,13.82842712474619,4,0.20249999943189323,29,random_generated,20,0.3,28,28
improved_astar,1,13.60555127546399,3,0.17260000458918512,24,random_generated,20,0.3,28,28
dijkstra,1,5.82842712474619,1,0.10790000669658184,36,random_generated,20,0.3,29,29
astar,1,5.82842712474619,1,0.0481999886687845,12,random_generated,20,0.3,29,29
weighted_astar,1,5.82842712474619,1,0.027399975806474686,6,random_generated,20,0.3,29,29
jps_like,1,5.82842712474619,1,0.11419999646022916,12,random_generated,20,0.3,29,29
improved_astar,1,5.385164807134504,0,0.02989999484270811,3,random_generated,20,0.3,29,29
dijkstra,1,5.242640687119286,2,0.022400025045499206,6,random_generated,20,0.7,0,0
astar,1,5.242640687119286,2,0.015600002370774746,6,random_generated,20,0.7,0,0
weighted_astar,1,5.242640687119286,2,0.013999990187585354,6,random_generated,20,0.7,0,0
jps_like,0,nan,nan,0.010599993402138352,3,random_generated,20,0.7,0,0
improved_astar,0,nan,nan,0.00969998654909432,3,random_generated,20,0.7,0,0
dijkstra,1,28.384776310850242,17,0.15800000983290374,59,random_generated,20,0.7,1,1
astar,1,28.384776310850242,17,0.1340000017080456,47,random_generated,20,0.7,1,1
weighted_astar,1,28.384776310850242,17,0.11940000695176423,43,random_generated,20,0.7,1,1
jps_like,0,nan,nan,0.022499996703118086,6,random_generated,20,0.7,1,1
improved_astar,0,nan,nan,0.0213000166695565,6,random_generated,20,0.7,1,1
dijkstra,1,10.071067811865476,5,0.07330000516958535,27,random_generated,20,0.7,2,2
astar,1,10.071067811865476,5,0.03200001083314419,9,random_generated,20,0.7,2,2
weighted_astar,1,10.071067811865476,5,0.02920001861639321,9,random_generated,20,0.7,2,2
jps_like,0,nan,nan,0.023800006601959467,6,random_generated,20,0.7,2,2
improved_astar,0,nan,nan,0.02340000355616212,6,random_generated,20,0.7,2,2
dijkstra,1,9.071067811865476,4,0.057600002037361264,22,random_generated,20,0.7,3,3
astar,1,9.071067811865476,4,0.02820001100189984,9,random_generated,20,0.7,3,3
weighted_astar,1,9.071067811865476,4,0.024199980543926358,8,random_generated,20,0.7,3,3
jps_like,0,nan,nan,0.0043000036384910345,1,random_generated,20,0.7,3,3
improved_astar,0,nan,nan,0.0037999998312443495,1,random_generated,20,0.7,3,3
dijkstra,1,2.414213562373095,1,0.011399999493733048,4,random_generated,20,0.7,4,4
astar,1,2.414213562373095,1,0.007499998901039362,3,random_generated,20,0.7,4,4
weighted_astar,1,2.414213562373095,1,0.006400019628927112,3,random_generated,20,0.7,4,4
jps_like,0,nan,nan,0.0034999975468963385,1,random_generated,20,0.7,4,4
improved_astar,0,nan,nan,0.0030999945010989904,1,random_generated,20,0.7,4,4
dijkstra,1,11.485281374238571,6,0.10540001676417887,40,random_generated,20,0.7,5,5
astar,1,11.485281374238571,6,0.05190001684240997,14,random_generated,20,0.7,5,5
weighted_astar,1,11.485281374238571,5,0.036999990697950125,11,random_generated,20,0.7,5,5
jps_like,0,nan,nan,0.019099999917671084,5,random_generated,20,0.7,5,5
improved_astar,0,nan,nan,0.02309997216798365,5,random_generated,20,0.7,5,5
dijkstra,1,10.071067811865476,6,0.06959997699595988,27,random_generated,20,0.7,6,6
astar,1,10.071067811865476,7,0.03860000288113952,13,random_generated,20,0.7,6,6
weighted_astar,1,10.071067811865476,7,0.02750000567175448,9,random_generated,20,0.7,6,6
jps_like,0,nan,nan,0.01829999382607639,5,random_generated,20,0.7,6,6
improved_astar,0,nan,nan,0.017499987734481692,5,random_generated,20,0.7,6,6
dijkstra,1,4.414213562373095,1,0.02449998282827437,8,random_generated,20,0.7,7,7
astar,1,4.414213562373095,1,0.014499993994832039,5,random_generated,20,0.7,7,7
weighted_astar,1,4.414213562373095,1,0.012800010154023767,5,random_generated,20,0.7,7,7
jps_like,1,5.0,2,0.025800021830946207,6,random_generated,20,0.7,7,7
improved_astar,1,4.414213562373095,1,0.02540001878514886,6,random_generated,20,0.7,7,7
dijkstra,1,2.414213562373095,1,0.008100003469735384,3,random_generated,20,0.7,8,8
astar,1,2.414213562373095,1,0.007000024197623134,3,random_generated,20,0.7,8,8
weighted_astar,1,2.414213562373095,1,0.00580001506023109,3,random_generated,20,0.7,8,8
jps_like,0,nan,nan,0.006900023436173797,2,random_generated,20,0.7,8,8
improved_astar,0,nan,nan,0.007199996616691351,2,random_generated,20,0.7,8,8
dijkstra,1,5.656854249492381,2,0.030700000934302807,12,random_generated,20,0.7,9,9
astar,1,5.656854249492381,2,0.014999997802078724,5,random_generated,20,0.7,9,9
weighted_astar,1,5.656854249492381,2,0.013299984857439995,5,random_generated,20,0.7,9,9
jps_like,0,nan,nan,0.0035999983083456755,1,random_generated,20,0.7,9,9
improved_astar,0,nan,nan,0.0032999960239976645,1,random_generated,20,0.7,9,9
dijkstra,1,2.8284271247461903,0,0.03220001235604286,11,random_generated,20,0.7,10,10
astar,1,2.8284271247461903,0,0.01170000177808106,3,random_generated,20,0.7,10,10
weighted_astar,1,2.8284271247461903,0,0.010299991117790341,3,random_generated,20,0.7,10,10
jps_like,0,nan,nan,0.01889999839477241,5,random_generated,20,0.7,10,10
improved_astar,0,nan,nan,0.01789999078027904,5,random_generated,20,0.7,10,10
dijkstra,1,2.414213562373095,1,0.01309998333454132,5,random_generated,20,0.7,11,11
astar,1,2.414213562373095,1,0.00790000194683671,3,random_generated,20,0.7,11,11
weighted_astar,1,2.414213562373095,1,0.006699992809444666,3,random_generated,20,0.7,11,11
jps_like,0,nan,nan,0.014999997802078724,4,random_generated,20,0.7,11,11
improved_astar,0,nan,nan,0.014999997802078724,4,random_generated,20,0.7,11,11
dijkstra,1,1.0,0,0.012400007108226418,2,random_generated,20,0.7,12,12
astar,1,1.0,0,0.007700000423938036,2,random_generated,20,0.7,12,12
weighted_astar,1,1.0,0,0.0043000036384910345,2,random_generated,20,0.7,12,12
jps_like,1,1.0,0,0.02269999822601676,2,random_generated,20,0.7,12,12
improved_astar,1,1.0,0,0.006399990525096655,2,random_generated,20,0.7,12,12
dijkstra,1,5.242640687119286,2,0.037999998312443495,10,random_generated,20,0.7,13,13
astar,1,5.242640687119286,2,0.02139998832717538,6,random_generated,20,0.7,13,13
weighted_astar,1,5.242640687119286,2,0.040000013541430235,6,random_generated,20,0.7,13,13
jps_like,0,nan,nan,0.010000017937272787,2,random_generated,20,0.7,13,13
improved_astar,0,nan,nan,0.007399998139590025,2,random_generated,20,0.7,13,13
dijkstra,1,8.242640687119284,6,0.05560001591220498,19,random_generated,20,0.7,14,14
astar,1,8.242640687119284,6,0.02950002090074122,9,random_generated,20,0.7,14,14
weighted_astar,1,8.242640687119284,6,0.02710000262595713,9,random_generated,20,0.7,14,14
jps_like,0,nan,nan,0.03460000152699649,9,random_generated,20,0.7,14,14
improved_astar,0,nan,nan,0.03369999467395246,9,random_generated,20,0.7,14,14
dijkstra,1,16.48528137423857,10,0.16319999122060835,65,random_generated,20,0.7,15,15
astar,1,16.48528137423857,10,0.0641999940853566,19,random_generated,20,0.7,15,15
weighted_astar,1,16.48528137423857,8,0.05870001041330397,18,random_generated,20,0.7,15,15
jps_like,0,nan,nan,0.00790000194683671,2,random_generated,20,0.7,15,15
improved_astar,0,nan,nan,0.007199996616691351,2,random_generated,20,0.7,15,15
dijkstra,1,2.414213562373095,1,0.01920000067912042,6,random_generated,20,0.7,16,16
astar,1,2.414213562373095,1,0.009600014891475439,3,random_generated,20,0.7,16,16
weighted_astar,1,2.414213562373095,1,0.00799997360445559,3,random_generated,20,0.7,16,16
jps_like,0,nan,nan,0.024500011932104826,6,random_generated,20,0.7,16,16
improved_astar,0,nan,nan,0.022899999748915434,6,random_generated,20,0.7,16,16
dijkstra,1,1.4142135623730951,0,0.00899998121894896,3,random_generated,20,0.7,17,17
astar,1,1.4142135623730951,0,0.0052000104915350676,2,random_generated,20,0.7,17,17
weighted_astar,1,1.4142135623730951,0,0.0045000051613897085,2,random_generated,20,0.7,17,17
jps_like,1,2.0,1,0.009499985026195645,3,random_generated,20,0.7,17,17
improved_astar,1,1.4142135623730951,0,0.009400013368576765,3,random_generated,20,0.7,17,17
dijkstra,1,5.242640687119285,2,0.02509998739697039,9,random_generated,20,0.7,18,18
astar,1,5.242640687119285,2,0.015600002370774746,5,random_generated,20,0.7,18,18
weighted_astar,1,5.242640687119285,2,0.013200013199821115,5,random_generated,20,0.7,18,18
jps_like,0,nan,nan,0.00689999433234334,2,random_generated,20,0.7,18,18
improved_astar,0,nan,nan,0.006599992047995329,2,random_generated,20,0.7,18,18
dijkstra,1,1.4142135623730951,0,0.007100024959072471,3,random_generated,20,0.7,19,19
astar,1,1.4142135623730951,0,0.0047000066842883825,2,random_generated,20,0.7,19,19
weighted_astar,1,1.4142135623730951,0,0.0036999990697950125,2,random_generated,20,0.7,19,19
jps_like,0,nan,nan,0.006699992809444666,2,random_generated,20,0.7,19,19
improved_astar,0,nan,nan,0.006499991286545992,2,random_generated,20,0.7,19,19
dijkstra,1,5.242640687119285,2,0.02649999805726111,9,random_generated,20,0.7,20,20
astar,1,5.242640687119285,2,0.017700018361210823,6,random_generated,20,0.7,20,20
weighted_astar,1,5.242640687119285,2,0.016000005416572094,6,random_generated,20,0.7,20,20
jps_like,0,nan,nan,0.014399993233382702,4,random_generated,20,0.7,20,20
improved_astar,0,nan,nan,0.013299984857439995,4,random_generated,20,0.7,20,20
dijkstra,1,6.656854249492381,2,0.043400010326877236,16,random_generated,20,0.7,21,21
astar,1,6.656854249492381,2,0.020400009816512465,6,random_generated,20,0.7,21,21
weighted_astar,1,6.656854249492381,2,0.019499973859637976,6,random_generated,20,0.7,21,21
jps_like,0,nan,nan,0.03920000744983554,8,random_generated,20,0.7,21,21
improved_astar,0,nan,nan,0.03759999526664615,8,random_generated,20,0.7,21,21
dijkstra,1,10.485281374238571,7,0.029499991796910763,12,random_generated,20,0.7,22,22
astar,1,10.485281374238571,7,0.025899993488565087,10,random_generated,20,0.7,22,22
weighted_astar,1,10.485281374238571,7,0.024500011932104826,10,random_generated,20,0.7,22,22
jps_like,0,nan,nan,0.006799993570894003,2,random_generated,20,0.7,22,22
improved_astar,0,nan,nan,0.006200018106028438,2,random_generated,20,0.7,22,22
dijkstra,1,3.8284271247461903,2,0.023299973690882325,9,random_generated,20,0.7,23,23
astar,1,3.8284271247461903,2,0.011600001016631722,4,random_generated,20,0.7,23,23
weighted_astar,1,3.8284271247461903,2,0.010199990356341004,4,random_generated,20,0.7,23,23
jps_like,0,nan,nan,0.006499991286545992,2,random_generated,20,0.7,23,23
improved_astar,0,nan,nan,0.005700014298781753,2,random_generated,20,0.7,23,23
dijkstra,1,8.65685424949238,6,0.044400017941370606,18,random_generated,20,0.7,24,24
astar,1,8.65685424949238,6,0.029600021662190557,11,random_generated,20,0.7,24,24
weighted_astar,1,8.65685424949238,6,0.022899999748915434,8,random_generated,20,0.7,24,24
jps_like,0,nan,nan,0.031400006264448166,8,random_generated,20,0.7,24,24
improved_astar,0,nan,nan,0.029499991796910763,8,random_generated,20,0.7,24,24
dijkstra,1,2.414213562373095,1,0.0185999961104244,6,random_generated,20,0.7,25,25
astar,1,2.414213562373095,1,0.009799987310543656,3,random_generated,20,0.7,25,25
weighted_astar,1,2.414213562373095,1,0.008000002708286047,3,random_generated,20,0.7,25,25
jps_like,1,3.0,1,0.015700003132224083,4,random_generated,20,0.7,25,25
improved_astar,1,2.23606797749979,0,0.015400000847876072,4,random_generated,20,0.7,25,25
dijkstra,1,11.242640687119286,4,0.06630001007579267,26,random_generated,20,0.7,26,26
astar,1,11.242640687119286,4,0.047200010158121586,16,random_generated,20,0.7,26,26
weighted_astar,1,11.242640687119286,4,0.03980001201853156,14,random_generated,20,0.7,26,26
jps_like,0,nan,nan,0.027300004148855805,6,random_generated,20,0.7,26,26
improved_astar,0,nan,nan,0.026399997295811772,6,random_generated,20,0.7,26,26
dijkstra,1,1.4142135623730951,0,0.007099995855242014,3,random_generated,20,0.7,27,27
astar,1,1.4142135623730951,0,0.0047000066842883825,2,random_generated,20,0.7,27,27
weighted_astar,1,1.4142135623730951,0,0.0036999990697950125,2,random_generated,20,0.7,27,27
jps_like,0,nan,nan,0.006699992809444666,2,random_generated,20,0.7,27,27
improved_astar,0,nan,nan,0.006499991286545992,2,random_generated,20,0.7,27,27
dijkstra,1,2.414213562373095,1,0.02020000829361379,7,random_generated,20,0.7,28,28
astar,1,2.414213562373095,1,0.009700015652924776,3,random_generated,20,0.7,28,28
weighted_astar,1,2.414213562373095,1,0.008200004231184721,3,random_generated,20,0.7,28,28
jps_like,0,nan,nan,0.014599994756281376,4,random_generated,20,0.7,28,28
improved_astar,0,nan,nan,0.013500015484169126,4,random_generated,20,0.7,28,28
dijkstra,1,5.242640687119285,2,0.04309997893869877,17,random_generated,20,0.7,29,29
astar,1,5.242640687119285,2,0.017699989257380366,5,random_generated,20,0.7,29,29
weighted_astar,1,5.242640687119285,2,0.014899997040629387,5,random_generated,20,0.7,29,29
jps_like,0,nan,nan,0.02680000034160912,7,random_generated,20,0.7,29,29
improved_astar,0,nan,nan,0.024900014977902174,7,random_generated,20,0.7,29,29
dijkstra,1,41.4558441227157,11,2.782100025797263,972,random_generated,40,0.3,0,0
astar,1,41.4558441227157,19,0.4152999899815768,105,random_generated,40,0.3,0,0
weighted_astar,1,41.45584412271572,12,0.16179998056031764,39,random_generated,40,0.3,0,0
jps_like,0,nan,nan,0.01200000406242907,3,random_generated,40,0.3,0,0
improved_astar,0,nan,nan,0.010099989594891667,3,random_generated,40,0.3,0,0
dijkstra,1,15.727922061357859,2,1.2272000021766871,378,random_generated,40,0.3,1,1
astar,1,15.727922061357859,2,0.11439999798312783,22,random_generated,40,0.3,1,1
weighted_astar,1,15.727922061357859,2,0.06969997775740921,13,random_generated,40,0.3,1,1
jps_like,1,19.82842712474619,8,0.5649999948218465,71,random_generated,40,0.3,1,1
improved_astar,1,16.14218233270955,5,0.43590000132098794,48,random_generated,40,0.3,1,1
dijkstra,1,33.55634918610404,14,2.856199978850782,805,random_generated,40,0.3,2,2
astar,1,33.55634918610405,14,0.6044000037945807,154,random_generated,40,0.3,2,2
weighted_astar,1,34.97056274847714,16,0.21529998048208654,47,random_generated,40,0.3,2,2
jps_like,1,39.89949493661166,15,2.7864000003319234,348,random_generated,40,0.3,2,2
improved_astar,1,35.59987257402643,8,2.3702000034973025,295,random_generated,40,0.3,2,2
dijkstra,1,1.0,0,0.01689998316578567,3,random_generated,40,0.3,3,3
astar,1,1.0,0,0.010700023267418146,2,random_generated,40,0.3,3,3
weighted_astar,1,1.0,0,0.00790000194683671,2,random_generated,40,0.3,3,3
jps_like,1,1.0,0,0.020299979951232672,2,random_generated,40,0.3,3,3
improved_astar,1,1.0,0,0.014899997040629387,2,random_generated,40,0.3,3,3
dijkstra,1,40.38477631085023,19,3.3525000035297126,1058,random_generated,40,0.3,4,4
astar,1,40.38477631085023,17,0.760800001444295,190,random_generated,40,0.3,4,4
weighted_astar,1,41.21320343559641,19,0.3858999989461154,51,random_generated,40,0.3,4,4
jps_like,1,51.79898987322331,27,4.453200002899393,563,random_generated,40,0.3,4,4
improved_astar,1,47.666971214451245,8,2.493100007995963,352,random_generated,40,0.3,4,4
dijkstra,1,26.899494936611667,12,1.4673999976366758,471,random_generated,40,0.3,5,5
astar,1,26.899494936611667,13,0.20710000535473228,52,random_generated,40,0.3,5,5
