algorithm,success,path_length,turn_count,runtime_ms,expanded_nodes,map_name,size,ratio,run_id,attempt_id
weighted_astar,1,9.071067811865476,6,0.05789997521787882,10,random_generated,100,0.7,5,13
jps_like,0,nan,nan,0.007800001185387373,1,random_generated,100,0.7,5,13
improved_astar,0,nan,nan,0.007700000423938036,1,random_generated,100,0.7,5,13
dijkstra,1,1.4142135623730951,0,0.017699989257380366,2,random_generated,100,0.7,6,15
astar,1,1.4142135623730951,0,0.009700015652924776,2,random_generated,100,0.7,6,15
weighted_astar,1,1.4142135623730951,0,0.0052000104915350676,2,random_generated,100,0.7,6,15
jps_like,0,nan,nan,0.013499986380338669,1,random_generated,100,0.7,6,15
improved_astar,0,nan,nan,0.005199981387704611,1,random_generated,100,0.7,6,15
dijkstra,1,30.213203435596434,14,0.36539998836815357,118,random_generated,100,0.7,7,17
astar,1,30.213203435596434,14,0.17099999240599573,51,random_generated,100,0.7,7,17
weighted_astar,1,30.213203435596434,14,0.15380000695586205,47,random_generated,100,0.7,7,17
jps_like,0,nan,nan,0.020100007532164454,4,random_generated,100,0.7,7,17
improved_astar,0,nan,nan,0.017699989257380366,4,random_generated,100,0.7,7,17
dijkstra,1,9.65685424949238,5,0.09400001727044582,26,random_generated,100,0.7,8,18
astar,1,9.65685424949238,5,0.03840000135824084,10,random_generated,100,0.7,8,18
weighted_astar,1,9.65685424949238,5,0.031000003218650818,9,random_generated,100,0.7,8,18
jps_like,0,nan,nan,0.014899997040629387,3,random_generated,100,0.7,8,18
improved_astar,0,nan,nan,0.012999982573091984,3,random_generated,100,0.7,8,18
dijkstra,1,7.65685424949238,2,0.11640001321211457,37,random_generated,100,0.7,9,20
astar,1,7.65685424949238,2,0.03640001523308456,10,random_generated,100,0.7,9,20
weighted_astar,1,7.65685424949238,2,0.029499991796910763,9,random_generated,100,0.7,9,20
jps_like,0,nan,nan,0.05649999366141856,11,random_generated,100,0.7,9,20
improved_astar,0,nan,nan,0.05479998071677983,11,random_generated,100,0.7,9,20
dijkstra,1,3.82842712474619,2,0.029900023946538568,9,random_generated,100,0.7,10,21
astar,1,3.82842712474619,2,0.014499993994832039,4,random_generated,100,0.7,10,21
weighted_astar,1,3.82842712474619,2,0.01279998105019331,4,random_generated,100,0.7,10,21
jps_like,0,nan,nan,0.016300007700920105,4,random_generated,100,0.7,10,21
improved_astar,0,nan,nan,0.015500001609325409,4,random_generated,100,0.7,10,21
dijkstra,1,22.55634918610405,10,0.14259997988119721,49,random_generated,100,0.7,11,22
astar,1,22.55634918610405,10,0.11930000619031489,37,random_generated,100,0.7,11,22
weighted_astar,1,22.55634918610405,10,0.10530001600272954,33,random_generated,100,0.7,11,22
jps_like,0,nan,nan,0.013100012438371778,3,random_generated,100,0.7,11,22
improved_astar,0,nan,nan,0.011600001016631722,3,random_generated,100,0.7,11,22
dijkstra,1,2.8284271247461903,0,0.018799997633323073,4,random_generated,100,0.7,12,24
astar,1,2.8284271247461903,0,0.009600014891475439,3,random_generated,100,0.7,12,24
weighted_astar,1,2.8284271247461903,0,0.006799993570894003,3,random_generated,100,0.7,12,24
jps_like,0,nan,nan,0.0045000051613897085,1,random_generated,100,0.7,12,24
improved_astar,0,nan,nan,0.0042000028770416975,1,random_generated,100,0.7,12,24
dijkstra,1,22.970562748477146,10,0.17530002514831722,66,random_generated,100,0.7,13,28
astar,1,22.970562748477146,9,0.14360001659952104,49,random_generated,100,0.7,13,28
weighted_astar,1,22.970562748477146,9,0.12599999899975955,44,random_generated,100,0.7,13,28
jps_like,0,nan,nan,0.0706000137142837,16,random_generated,100,0.7,13,28
improved_astar,0,nan,nan,0.06769999163225293,16,random_generated,100,0.7,13,28
dijkstra,1,1.4142135623730951,0,0.025600020308047533,4,random_generated,100,0.7,14,30
astar,1,1.4142135623730951,0,0.010899995686486363,2,random_generated,100,0.7,14,30
weighted_astar,1,1.4142135623730951,0,0.006499991286545992,2,random_generated,100,0.7,14,30
jps_like,1,2.0,1,0.0185999961104244,3,random_generated,100,0.7,14,30
improved_astar,1,1.4142135623730951,0,0.01689998316578567,3,random_generated,100,0.7,14,30
dijkstra,1,5.242640687119286,1,0.04990000161342323,15,random_generated,100,0.7,15,31
astar,1,5.242640687119286,1,0.02069998299703002,5,random_generated,100,0.7,15,31
weighted_astar,1,5.242640687119286,1,0.016699981642886996,5,random_generated,100,0.7,15,31
jps_like,0,nan,nan,0.0049000082071870565,1,random_generated,100,0.7,15,31
improved_astar,0,nan,nan,0.0041000021155923605,1,random_generated,100,0.7,15,31
dijkstra,1,37.627416997969526,22,0.13310002395883203,49,random_generated,100,0.7,16,32
astar,1,37.627416997969526,22,0.11969998013228178,41,random_generated,100,0.7,16,32
weighted_astar,1,37.627416997969526,22,0.11309998808428645,38,random_generated,100,0.7,16,32
jps_like,0,nan,nan,0.011299998732283711,3,random_generated,100,0.7,16,32
improved_astar,0,nan,nan,0.010000017937272787,3,random_generated,100,0.7,16,32
dijkstra,1,6.82842712474619,3,0.09009998757392168,15,random_generated,100,0.7,17,36
astar,1,6.82842712474619,3,0.04809998790733516,7,random_generated,100,0.7,17,36
weighted_astar,1,6.82842712474619,3,0.043400010326877236,7,random_generated,100,0.7,17,36
jps_like,0,nan,nan,0.008600007276982069,1,random_generated,100,0.7,17,36
improved_astar,0,nan,nan,0.007700000423938036,1,random_generated,100,0.7,17,36
dijkstra,1,9.071067811865476,3,0.09879999561235309,31,random_generated,100,0.7,18,39
astar,1,9.071067811865476,3,0.04640000406652689,13,random_generated,100,0.7,18,39
weighted_astar,1,9.071067811865476,3,0.030499999411404133,10,random_generated,100,0.7,18,39
jps_like,0,nan,nan,0.0323000131174922,8,random_generated,100,0.7,18,39
improved_astar,0,nan,nan,0.029999995604157448,8,random_generated,100,0.7,18,39
dijkstra,1,7.82842712474619,3,0.05729999975301325,18,random_generated,100,0.7,19,41
astar,1,7.82842712474619,3,0.027700007194653153,8,random_generated,100,0.7,19,41
weighted_astar,1,7.82842712474619,3,0.024200009647756815,8,random_generated,100,0.7,19,41
jps_like,0,nan,nan,0.020299979951232672,5,random_generated,100,0.7,19,41
improved_astar,0,nan,nan,0.01819999306462705,5,random_generated,100,0.7,19,41
dijkstra,1,43.94112549695427,23,0.42799999937415123,172,random_generated,100,0.7,20,43
astar,1,43.94112549695427,23,0.2710999979171902,99,random_generated,100,0.7,20,43
weighted_astar,1,43.94112549695427,23,0.25809998624026775,95,random_generated,100,0.7,20,43
jps_like,0,nan,nan,0.013399985618889332,3,random_generated,100,0.7,20,43
improved_astar,0,nan,nan,0.0109999964479357,3,random_generated,100,0.7,20,43
dijkstra,1,15.313708498984763,10,0.21769999875687063,74,random_generated,100,0.7,21,44
astar,1,15.313708498984763,10,0.10420000762678683,32,random_generated,100,0.7,21,44
weighted_astar,1,15.313708498984763,10,0.089899986051023,28,random_generated,100,0.7,21,44
jps_like,0,nan,nan,0.025800021830946207,5,random_generated,100,0.7,21,44
improved_astar,0,nan,nan,0.022599997464567423,5,random_generated,100,0.7,21,44
dijkstra,1,19.313708498984763,12,0.19740001880563796,69,random_generated,100,0.7,22,45
astar,1,19.313708498984763,12,0.13020000187680125,38,random_generated,100,0.7,22,45
weighted_astar,1,19.313708498984763,12,0.09119999594986439,27,random_generated,100,0.7,22,45
jps_like,0,nan,nan,0.01270000939257443,3,random_generated,100,0.7,22,45
improved_astar,0,nan,nan,0.011800002539530396,3,random_generated,100,0.7,22,45
dijkstra,1,1.4142135623730951,0,0.014899997040629387,3,random_generated,100,0.7,23,46
astar,1,1.4142135623730951,0,0.00689999433234334,2,random_generated,100,0.7,23,46
weighted_astar,1,1.4142135623730951,0,0.0050000089686363935,2,random_generated,100,0.7,23,46
jps_like,1,2.0,1,0.011900003300979733,3,random_generated,100,0.7,23,46
improved_astar,1,1.4142135623730951,0,0.011500000255182385,3,random_generated,100,0.7,23,46
dijkstra,1,7.65685424949238,5,0.0976000155787915,31,random_generated,100,0.7,24,47
astar,1,7.65685424949238,5,0.032100011594593525,9,random_generated,100,0.7,24,47
weighted_astar,1,7.65685424949238,4,0.02340000355616212,7,random_generated,100,0.7,24,47
jps_like,0,nan,nan,0.0803999719209969,17,random_generated,100,0.7,24,47
improved_astar,0,nan,nan,0.16650001634843647,17,random_generated,100,0.7,24,47
dijkstra,1,11.071067811865476,5,0.05669999518431723,16,random_generated,100,0.7,25,49
astar,1,11.071067811865476,5,0.046900007873773575,15,random_generated,100,0.7,25,49
weighted_astar,1,11.071067811865476,5,0.041099992813542485,15,random_generated,100,0.7,25,49
jps_like,0,nan,nan,0.025299988919869065,6,random_generated,100,0.7,25,49
improved_astar,0,nan,nan,0.02300000051036477,6,random_generated,100,0.7,25,49
dijkstra,1,5.656854249492381,3,0.03060000017285347,11,random_generated,100,0.7,26,50
astar,1,5.656854249492381,3,0.015500001609325409,5,random_generated,100,0.7,26,50
weighted_astar,1,5.656854249492381,3,0.01379998866468668,5,random_generated,100,0.7,26,50
jps_like,0,nan,nan,0.011600001016631722,3,random_generated,100,0.7,26,50
improved_astar,0,nan,nan,0.010599993402138352,3,random_generated,100,0.7,26,50
dijkstra,1,4.414213562373095,2,0.03890000516548753,9,random_generated,100,0.7,27,53
astar,1,4.414213562373095,2,0.02370000584051013,6,random_generated,100,0.7,27,53
weighted_astar,1,4.414213562373095,2,0.0171000137925148,5,random_generated,100,0.7,27,53
jps_like,1,5.0,2,0.03190001007169485,6,random_generated,100,0.7,27,53
improved_astar,1,4.123105625617661,0,0.029999995604157448,6,random_generated,100,0.7,27,53
dijkstra,1,10.071067811865476,5,0.04169999738223851,14,random_generated,100,0.7,28,55
astar,1,10.071067811865476,5,0.029199989512562752,9,random_generated,100,0.7,28,55
weighted_astar,1,10.071067811865476,5,0.027000001864507794,9,random_generated,100,0.7,28,55
jps_like,0,nan,nan,0.007800001185387373,2,random_generated,100,0.7,28,55
improved_astar,0,nan,nan,0.007699971320107579,2,random_generated,100,0.7,28,55
dijkstra,1,29.62741699796953,16,0.17829998978413641,54,random_generated,100,0.7,29,58
astar,1,29.62741699796953,16,0.17709998064674437,52,random_generated,100,0.7,29,58
weighted_astar,1,29.62741699796953,16,0.17770001431927085,51,random_generated,100,0.7,29,58
jps_like,0,nan,nan,0.03480000304989517,7,random_generated,100,0.7,29,58
improved_astar,0,nan,nan,0.03060000017285347,7,random_generated,100,0.7,29,58
