size,ratio,algorithm,effective_repeats,success_rate,runtime_ms_mean,runtime_ms_std,path_length_mean,turn_count_mean,expanded_nodes_mean
20,0.3,dijkstra,30,1,0.3451566643586072,0.2317172561997702,9.554485322430198,3.466666666666667,111.16666666666667
20,0.3,astar,30,1,0.07364333384127046,0.06630855585214436,9.554485322430198,3.6333333333333333,16.666666666666668
20,0.3,weighted_astar,30,1,0.05113333318149671,0.038064719687072125,9.664942272396358,3.6333333333333333,10.9
20,0.3,jps_like,30,1,0.1244933334722494,0.11388929991806784,9.554485322430198,3.533333333333333,14.2
20,0.3,improved_astar,30,1,0.06746333140957479,0.04871354019198225,8.840285110046558,1.7666666666666666,7.833333333333333
20,0.7,dijkstra,30,1,0.049709998711477965,0.04809678577678904,6.450728710023261,3.1333333333333333,15.466666666666667
20,0.7,astar,30,1,0.029906664955584954,0.03847695498521206,6.450728710023261,3.1666666666666665,7.8
20,0.7,weighted_astar,30,1,0.023579999106004834,0.024882876221043487,6.450728710023261,3.066666666666667,7.2
20,0.7,jps_like,30,1,0.0386733328923583,0.04132355876070169,6.450728710023261,3.1666666666666665,7.6
20,0.7,improved_astar,30,1,0.04863000309948499,0.05157176314225824,5.6894314266197235,1.7,9.3
40,0.3,dijkstra,30,1,2.2638133334112354,0.8881271552411025,27.320240482081207,10.233333333333333,695.2333333333333
40,0.3,astar,30,1,0.3441866666738254,0.18533895878773868,27.320240482081207,10.366666666666667,82.7
40,0.3,weighted_astar,30,1,0.172803332679905,0.09064479911902065,27.765418450725452,10.566666666666666,38.2
40,0.3,jps_like,30,1,0.6582966685527936,0.39125594213972076,27.320240482081203,10.433333333333334,77.23333333333333
40,0.3,improved_astar,30,1,0.2984133316203952,0.20799285254644567,25.619206490501902,5.9,30.866666666666667
40,0.7,dijkstra,30,1,0.06732666709770758,0.053194264276249986,9.546803743153548,4.4,24.3
40,0.7,astar,30,1,0.04319333335539947,0.04526408452660509,9.546803743153548,4.433333333333334,13.8
40,0.7,weighted_astar,30,1,0.04050666708887244,0.04300309096456759,9.546803743153548,4.5,12.6
40,0.7,jps_like,30,1,0.06911000042843322,0.0748641701352364,9.546803743153546,4.533333333333333,13.733333333333333
40,0.7,improved_astar,30,1,0.07621666688161592,0.0813805308614906,8.272281729509178,2.6666666666666665,16.133333333333333
80,0.3,dijkstra,30,1,6.567093334645809,4.414718453509144,41.10217168754015,13.1,1972.1666666666667
80,0.3,astar,30,1,0.8019499994892006,0.721116388366708,41.10217168754016,13.333333333333334,182.86666666666667
80,0.3,weighted_astar,30,1,0.2627266672789119,0.21792881051254753,41.927823441596836,15,55.9
80,0.3,jps_like,30,1,1.5631866665595833,1.4131692567169534,41.10217168754015,14.166666666666666,176.06666666666666
80,0.3,improved_astar,30,1,0.4193400008565125,0.4208672516245057,38.78912526450679,8.966666666666667,43.2
80,0.7,dijkstra,30,1,0.07511666772188619,0.06829484118760756,9.246803743153547,4.3,25.7
80,0.7,astar,30,1,0.0458233339789634,0.05777972153693037,9.246803743153547,4.266666666666667,13.633333333333333
80,0.7,weighted_astar,30,1,0.036383332432402916,0.043871116211113996,9.246803743153547,4.333333333333333,12.233333333333333
80,0.7,jps_like,30,1,0.06728666582300018,0.074813896187378,9.246803743153547,4.366666666666666,13.333333333333334
80,0.7,improved_astar,30,1,0.07379666543177639,0.0809827163970532,7.820471193309986,2.6,15.933333333333334
100,0.3,dijkstra,30,1,12.972633331567826,6.155079011680327,61.77879024078462,19.633333333333333,4020.7
100,0.3,astar,30,1,1.1859700006122391,0.8969224105346764,61.77879024078462,19.933333333333334,299.6666666666667
100,0.3,weighted_astar,30,1,0.3218333333885918,0.16678988428178526,63.37764064460442,23.466666666666665,71.8
100,0.3,jps_like,30,1,2.55046000238508,2.0039109042516507,61.77879024078463,21.4,294.8666666666667
100,0.3,improved_astar,30,1,0.48436333405940485,0.2610122154538757,58.81367694895919,12.933333333333334,49.46666666666667
100,0.7,dijkstra,30,1,0.10660333355190232,0.07840549915532019,10.91387685344754,5.1,32.833333333333336
100,0.7,astar,30,1,0.061950000235810876,0.06807100484403812,10.91387685344754,5.166666666666667,15.066666666666666
100,0.7,weighted_astar,30,1,0.04587000100097308,0.04301379600548494,10.91387685344754,5.233333333333333,13.133333333333333
100,0.7,jps_like,30,1,0.07653666398255154,0.07092270626592549,10.913876853447539,5.3,14.633333333333333
100,0.7,improved_astar,30,1,0.09300333331339061,0.08072644532704387,9.038071854386642,3.1666666666666665,17.866666666666667
