algorithm,success,path_length,turn_count,runtime_ms,expanded_nodes,size,ratio,run_id,attempt_id
astar,1,10.071067811865476,5,0.03999999898951501,9,20,0.7,2,2
weighted_astar,1,10.071067811865476,5,0.03670000296551734,9,20,0.7,2,2
jps_like,1,10.071067811865476,5,0.04739999712910503,7,20,0.7,2,2
improved_astar,1,9.59625606037856,3,0.07720000576227903,13,20,0.7,2,2
dijkstra,1,9.071067811865476,4,0.0768999889260158,22,20,0.7,3,3
astar,1,9.071067811865476,4,0.04440000338945538,9,20,0.7,3,3
weighted_astar,1,9.071067811865476,4,0.029799994081258774,8,20,0.7,3,3
jps_like,1,9.071067811865476,5,0.051099996198900044,9,20,0.7,3,3
improved_astar,1,7.8863495173726745,3,0.10520000068936497,13,20,0.7,3,3
dijkstra,1,2.414213562373095,1,0.01829999382607639,4,20,0.7,4,4
astar,1,2.414213562373095,1,0.011099997209385037,3,20,0.7,4,4
weighted_astar,1,2.414213562373095,1,0.008300004992634058,3,20,0.7,4,4
jps_like,1,2.414213562373095,1,0.014599994756281376,3,20,0.7,4,4
improved_astar,1,2.414213562373095,1,0.015000012353993952,3,20,0.7,4,4
dijkstra,1,11.485281374238571,6,0.13559999933931977,40,20,0.7,5,5
astar,1,11.485281374238571,6,0.05669999518431723,14,20,0.7,5,5
weighted_astar,1,11.485281374238571,5,0.04549999721348286,11,20,0.7,5,5
jps_like,1,11.48528137423857,6,0.0678999931551516,11,20,0.7,5,5
improved_astar,1,9.47213595499958,2,0.112599998828955,20,20,0.7,5,5
dijkstra,1,10.071067811865476,6,0.08800000068731606,27,20,0.7,6,6
astar,1,10.071067811865476,7,0.050399990868754685,13,20,0.7,6,6
weighted_astar,1,10.071067811865476,7,0.03460000152699649,9,20,0.7,6,6
jps_like,1,10.071067811865476,6,0.1053000014508143,13,20,0.7,6,6
improved_astar,1,8.70820393249937,4,0.07650000043213367,14,20,0.7,6,6
dijkstra,1,4.414213562373095,1,0.04089999129064381,8,20,0.7,7,7
astar,1,4.414213562373095,1,0.023999993572942913,5,20,0.7,7,7
weighted_astar,1,4.414213562373095,1,0.020699997548945248,5,20,0.7,7,7
jps_like,1,4.414213562373095,1,0.03290000313427299,5,20,0.7,7,7
improved_astar,1,4.414213562373095,1,0.02780000795610249,5,20,0.7,7,7
dijkstra,1,2.414213562373095,1,0.010400006431154907,3,20,0.7,8,8
astar,1,2.414213562373095,1,0.009099996532313526,3,20,0.7,8,8
weighted_astar,1,2.414213562373095,1,0.007700000423938036,3,20,0.7,8,8
jps_like,1,2.414213562373095,1,0.010100004146806896,3,20,0.7,8,8
