map_name,map_type,size,ratio,run_id,algorithm,success,runtime_ms,path_length,turn_count,expanded_nodes
Berlin_0_1024.map,street,1024,0.24206924438476562,3,astar,1,244.70983499850263,776.4499269370596,106,31337
Berlin_0_1024.map,street,1024,0.24206924438476562,3,weighted_astar,1,11.102788001153385,776.4499269370596,3,1717
Berlin_0_1024.map,street,1024,0.24206924438476562,3,improved_astar,1,7.04446899908362,756.8096015017886,1,1006
Berlin_0_1024.map,street,1024,0.24206924438476562,3,ablation_no_adaptive,1,240.39546999847516,759.0053939958302,12,31337
Berlin_0_1024.map,street,1024,0.24206924438476562,3,ablation_no_smoothing,1,7.157772000937257,776.4499269370596,3,1006
Berlin_0_1024.map,street,1024,0.24206924438476562,4,dijkstra,1,3718.170555999677,906.6488450227814,127,637817
Berlin_0_1024.map,street,1024,0.24206924438476562,4,astar,1,569.6687560011924,906.6488450227814,121,74825
Berlin_0_1024.map,street,1024,0.24206924438476562,4,weighted_astar,1,20.741634998557856,920.732106143467,298,3559
Berlin_0_1024.map,street,1024,0.24206924438476562,4,improved_astar,1,15.718217997346073,852.8115675017485,40,2657
Berlin_0_1024.map,street,1024,0.24206924438476562,4,ablation_no_adaptive,1,565.7520230015507,850.2318545934044,12,74825
Berlin_0_1024.map,street,1024,0.24206924438476562,4,ablation_no_smoothing,1,15.945881001243833,920.732106143467,328,2657
Berlin_0_1024.map,street,1024,0.24206924438476562,5,dijkstra,1,4094.5773599996755,823.2224381515888,5,643365
Berlin_0_1024.map,street,1024,0.24206924438476562,5,astar,1,280.94923100070446,823.2224381515888,13,44903
Berlin_0_1024.map,street,1024,0.24206924438476562,5,weighted_astar,1,104.15538099914556,885.3544725075543,155,15743
Berlin_0_1024.map,street,1024,0.24206924438476562,5,improved_astar,1,92.53157400235068,776.5691802488025,4,14112
Berlin_0_1024.map,street,1024,0.24206924438476562,5,ablation_no_adaptive,1,265.21697800126276,786.2577641879461,3,44903
Berlin_0_1024.map,street,1024,0.24206924438476562,5,ablation_no_smoothing,1,93.49406299952534,937.5453813665654,277,14112
Berlin_0_1024.map,street,1024,0.24206924438476562,6,dijkstra,1,846.9507020017772,400.65894629054657,6,156993
Berlin_0_1024.map,street,1024,0.24206924438476562,6,astar,1,113.2238040008815,400.65894629054657,7,18294
Berlin_0_1024.map,street,1024,0.24206924438476562,6,weighted_astar,1,38.17697100021178,400.65894629054657,12,7874
Berlin_0_1024.map,street,1024,0.24206924438476562,6,improved_astar,1,37.636148001183756,380.59142125763753,5,7684
Berlin_0_1024.map,street,1024,0.24206924438476562,6,ablation_no_adaptive,1,107.88709199914592,358.0294285306247,3,18294
Berlin_0_1024.map,street,1024,0.24206924438476562,6,ablation_no_smoothing,1,38.92393299975083,400.65894629054657,12,7684
Berlin_0_1024.map,street,1024,0.24206924438476562,7,dijkstra,1,538.6022989987396,285.3847763108502,5,102917
Berlin_0_1024.map,street,1024,0.24206924438476562,7,astar,1,11.285385000519454,285.38477631085027,4,1738
Berlin_0_1024.map,street,1024,0.24206924438476562,7,weighted_astar,1,1.9704629994521383,285.38477631085027,1,281
Berlin_0_1024.map,street,1024,0.24206924438476562,7,improved_astar,1,2.0418469975993503,280.3016232560918,0,281
Berlin_0_1024.map,street,1024,0.24206924438476562,7,ablation_no_adaptive,1,10.167352000280516,280.3016232560918,0,1738
Berlin_0_1024.map,street,1024,0.24206924438476562,7,ablation_no_smoothing,1,1.9427339975663926,285.38477631085027,1,281
Berlin_0_1024.map,street,1024,0.24206924438476562,8,dijkstra,1,2493.7597260031907,645.9381669041262,33,423774
Berlin_0_1024.map,street,1024,0.24206924438476562,8,astar,1,389.26585399894975,645.9381669041262,60,63572
Berlin_0_1024.map,street,1024,0.24206924438476562,8,weighted_astar,1,271.3308860002144,646.7665940288724,64,39734
Berlin_0_1024.map,street,1024,0.24206924438476562,8,improved_astar,1,196.12074900214793,583.3337008777999,9,32314
Berlin_0_1024.map,street,1024,0.24206924438476562,8,ablation_no_adaptive,1,380.12907300071674,607.2044060329966,18,63572
