map_name,map_type,size,ratio,run_id,algorithm,success,runtime_ms,path_length,turn_count,expanded_nodes
arena.map,dao,49,0.1445231153685964,12,ablation_no_smoothing,1,0.09711700113257393,18.071067811865476,1,17
arena.map,dao,49,0.1445231153685964,13,dijkstra,1,6.990599998971447,41.597979746446654,1,1979
arena.map,dao,49,0.1445231153685964,13,astar,1,0.4022959983558394,41.597979746446654,3,74
arena.map,dao,49,0.1445231153685964,13,weighted_astar,1,0.23581999994348735,41.59797974644666,1,31
arena.map,dao,49,0.1445231153685964,13,improved_astar,1,0.20391100042616017,41.036569057366385,0,31
arena.map,dao,49,0.1445231153685964,13,ablation_no_adaptive,1,0.39327299964497797,41.036569057366385,0,74
arena.map,dao,49,0.1445231153685964,13,ablation_no_smoothing,1,0.23203100136015564,41.59797974644666,1,31
arena.map,dao,49,0.1445231153685964,14,dijkstra,1,2.8369410028972197,17.242640687119284,3,762
arena.map,dao,49,0.1445231153685964,14,astar,1,0.16095400133053772,17.242640687119284,3,29
arena.map,dao,49,0.1445231153685964,14,weighted_astar,1,0.09528000009595416,17.242640687119284,1,17
arena.map,dao,49,0.1445231153685964,14,improved_astar,1,0.09393399886903353,16.278820596099706,0,17
arena.map,dao,49,0.1445231153685964,14,ablation_no_adaptive,1,0.16505100211361423,16.278820596099706,0,29
arena.map,dao,49,0.1445231153685964,14,ablation_no_smoothing,1,0.10040699999080971,17.242640687119284,1,17
arena.map,dao,49,0.1445231153685964,15,dijkstra,1,0.5860290002601687,9.65685424949238,3,160
arena.map,dao,49,0.1445231153685964,15,astar,1,0.09688100180937909,9.65685424949238,3,12
arena.map,dao,49,0.1445231153685964,15,weighted_astar,1,0.05274799696053378,9.65685424949238,1,9
arena.map,dao,49,0.1445231153685964,15,improved_astar,1,0.052859999414067715,8.94427190999916,0,9
arena.map,dao,49,0.1445231153685964,15,ablation_no_adaptive,1,0.06851200305391103,8.94427190999916,0,12
arena.map,dao,49,0.1445231153685964,15,ablation_no_smoothing,1,0.05313099973136559,9.65685424949238,1,9
arena.map,dao,49,0.1445231153685964,16,dijkstra,1,0.775061002059374,10.414213562373096,1,217
arena.map,dao,49,0.1445231153685964,16,astar,1,0.06727999789291061,10.414213562373096,1,11
arena.map,dao,49,0.1445231153685964,16,weighted_astar,1,0.05986500036669895,10.414213562373096,1,11
arena.map,dao,49,0.1445231153685964,16,improved_astar,1,0.05982900256640278,10.04987562112089,0,11
arena.map,dao,49,0.1445231153685964,16,ablation_no_adaptive,1,0.07202699998742901,10.04987562112089,0,11
arena.map,dao,49,0.1445231153685964,16,ablation_no_smoothing,1,0.08139900091919117,10.414213562373096,1,11
arena.map,dao,49,0.1445231153685964,17,dijkstra,1,2.20633800199721,24.142135623730955,3,612
arena.map,dao,49,0.1445231153685964,17,astar,1,0.5038069975853432,24.142135623730955,3,96
arena.map,dao,49,0.1445231153685964,17,weighted_astar,1,0.13757099804934114,24.970562748477146,5,24
arena.map,dao,49,0.1445231153685964,17,improved_astar,1,0.13530199794331565,23.84881802488445,2,21
arena.map,dao,49,0.1445231153685964,17,ablation_no_adaptive,1,0.5183170032978524,22.442648762655796,1,96
arena.map,dao,49,0.1445231153685964,17,ablation_no_smoothing,1,0.1330699997197371,24.970562748477146,5,21
arena.map,dao,49,0.1445231153685964,18,dijkstra,1,1.4175699980114587,13.071067811865476,3,393
arena.map,dao,49,0.1445231153685964,18,astar,1,0.07651299893041141,13.071067811865476,1,12
arena.map,dao,49,0.1445231153685964,18,weighted_astar,1,0.06976499935262837,13.071067811865476,1,12
arena.map,dao,49,0.1445231153685964,18,improved_astar,1,0.07649499821127392,12.083045973594572,0,12
arena.map,dao,49,0.1445231153685964,18,ablation_no_adaptive,1,0.10397199730505235,12.083045973594572,0,12
arena.map,dao,49,0.1445231153685964,18,ablation_no_smoothing,1,0.07431199992424808,13.071067811865476,1,12
arena.map,dao,49,0.1445231153685964,19,dijkstra,1,4.917079997539986,31.55634918610405,5,1371
arena.map,dao,49,0.1445231153685964,19,astar,1,0.6576220002898481,31.55634918610405,1,139
arena.map,dao,49,0.1445231153685964,19,weighted_astar,1,0.19325299945194274,31.55634918610405,1,28
arena.map,dao,49,0.1445231153685964,19,improved_astar,1,0.16804999904707074,29.154759474226502,0,28
arena.map,dao,49,0.1445231153685964,19,ablation_no_adaptive,1,0.680694000038784,29.154759474226502,0,139
arena.map,dao,49,0.1445231153685964,19,ablation_no_smoothing,1,0.16950899953371845,31.55634918610405,1,28
arena.map,dao,49,0.1445231153685964,20,dijkstra,1,3.7873779983783606,35.828427124746185,1,1081
arena.map,dao,49,0.1445231153685964,20,astar,1,0.22294399968814105,35.828427124746185,2,36
arena.map,dao,49,0.1445231153685964,20,weighted_astar,1,0.20934699932695366,35.82842712474619,1,36
arena.map,dao,49,0.1445231153685964,20,improved_astar,1,0.21371500042732805,35.05709628591621,0,36
arena.map,dao,49,0.1445231153685964,20,ablation_no_adaptive,1,0.21415900118881837,35.05709628591621,0,36
arena.map,dao,49,0.1445231153685964,20,ablation_no_smoothing,1,0.20992400095565245,35.82842712474619,1,36
arena.map,dao,49,0.1445231153685964,21,dijkstra,1,1.4557449976564385,19.65685424949238,5,407
arena.map,dao,49,0.1445231153685964,21,astar,1,0.29986599838593975,19.65685424949238,5,50
arena.map,dao,49,0.1445231153685964,21,weighted_astar,1,0.11248100054217502,19.65685424949238,1,19
arena.map,dao,49,0.1445231153685964,21,improved_astar,1,0.10805199781316333,18.439088914585774,0,19
arena.map,dao,49,0.1445231153685964,21,ablation_no_adaptive,1,0.26769099713419564,18.439088914585774,0,50
arena.map,dao,49,0.1445231153685964,21,ablation_no_smoothing,1,0.13625199790112674,19.65685424949238,1,19
arena.map,dao,49,0.1445231153685964,22,dijkstra,1,4.629999999451684,21.65685424949238,5,1189
arena.map,dao,49,0.1445231153685964,22,astar,1,0.16846099970280193,21.65685424949238,3,21
arena.map,dao,49,0.1445231153685964,22,weighted_astar,1,0.1254419985343702,21.65685424949238,1,21
arena.map,dao,49,0.1445231153685964,22,improved_astar,1,0.12025899923173711,20.396078054371138,0,21
arena.map,dao,49,0.1445231153685964,22,ablation_no_adaptive,1,0.1262240002688486,20.396078054371138,0,21
arena.map,dao,49,0.1445231153685964,22,ablation_no_smoothing,1,0.12223300291225314,21.65685424949238,1,21
arena.map,dao,49,0.1445231153685964,23,dijkstra,1,6.0720509973180015,27.071067811865476,5,1619
arena.map,dao,49,0.1445231153685964,23,astar,1,0.49262199900113046,27.071067811865476,5,101
arena.map,dao,49,0.1445231153685964,23,weighted_astar,1,0.15590999828418717,27.071067811865476,1,26
arena.map,dao,49,0.1445231153685964,23,improved_astar,1,0.1568789994053077,25.495097567963924,0,26
arena.map,dao,49,0.1445231153685964,23,ablation_no_adaptive,1,0.47158999950625,25.50718912472277,1,101
arena.map,dao,49,0.1445231153685964,23,ablation_no_smoothing,1,0.15431300198542885,27.071067811865476,1,26
